subscriber_id,subscriber_name,city,zone,plan_type,plan_name,monthly_charge,activation_date,status
SUB_00280,Customer 280,Sharjah,Zone 6,Prepaid,Standard,68.14,2024-07-10,Active
SUB_00281,Customer 281,Sharjah,Zone 8,Postpaid,Standard,191.78,2024-10-16,Active
SUB_00282,Customer 282,Dubai,Zone 6,Prepaid,Basic,113.32,2025-04-22,Churned
SUB_00283,Customer 283,Abu Dhabi,Zone 6,Prepaid,Standard,129.37,2024-09-16,Active
SUB_00284,Customer 284,Dubai,Zone 1,Postpaid,Unlimited,403.01,2024-03-22,Active
SUB_00285,Customer 285,Sharjah,Zone 2,Postpaid,Unlimited,450.71,2025-04-02,Active
SUB_00286,Customer 286,Sharjah,Zone 2,Prepaid,Standard,66.8,2025-07-21,Active
SUB_00287,Customer 287,Ajman,Zone 7,Prepaid,Basic,81.23,2024-04-14,Active
SUB_00288,Customer 288,Dubai,Zone 3,Prepaid,Basic,109.45,2024-02-25,Active
SUB_00289,Customer 289,Fujairah,Zone 3,Prepaid,Standard,94.27,2025-11-02,Active
SUB_00290,Customer 290,Sharjah,Zone 3,Postpaid,Standard,110.41,2025-07-11,Active
SUB_00291,Customer 291,Abu Dhabi,Zone 7,Postpaid,Standard,164.53,2024-01-20,Active
SUB_00292,Customer 292,Abu Dhabi,Zone 1,Prepaid,Basic,56.94,2024-04-09,Active
SUB_00293,Customer 293,Dubai,Zone 5,Prepaid,Standard,77.11,2024-09-03,Active
SUB_00294,Customer 294,Sharjah,Zone 4,Prepaid,Basic,116.95,2024-06-23,Churned
SUB_00295,Customer 295,Sharjah,Zone 1,Postpaid,Premium,250.04,2025-02-24,Active
SUB_00296,Customer 296,Dubai,Zone 5,Prepaid,Standard,70.09,2025-05-16,Active
SUB_00297,Customer 297,Dubai,Zone 1,Postpaid,Standard,130.09,2025-05-11,Churned
SUB_00298,Customer 298,Abu Dhabi,Zone 6,Prepaid,Basic,65.24,2024-08-10,Churned
SUB_00299,Customer 299,Ajman,Zone 4,Prepaid,Standard,59.29,2025-02-18,Active
SUB_00300,Customer 300,Sharjah,Zone 8,Prepaid,Standard,128.2,2024-03-05,Active
SUB_00301,Customer 301,Dubai,Zone 1,Prepaid,Basic,88.09,2024-06-21,Active
SUB_00302,Customer 302,Dubai,Zone 1,Prepaid,Basic,94.72,2025-01-27,Active
SUB_00303,Customer 303,Abu Dhabi,Zone 3,Postpaid,Premium,284.99,2024-01-07,Active
SUB_00304,Customer 304,Abu Dhabi,Zone 1,Prepaid,Standard,88.06,2025-02-07,Suspended
SUB_00305,Customer 305,Ajman,Zone 6,Prepaid,Basic,131.87,2024-10-02,Active
SUB_00306,Customer 306,Dubai,Zone 3,Postpaid,Standard,197.56,2025-04-14,Active
SUB_00307,Customer 307,Sharjah,Zone 1,Prepaid,Basic,110.64,2024-10-23,Active
SUB_00308,Customer 308,Ajman,Zone 6,Prepaid,Standard,89.87,2025-03-13,Active
SUB_00309,Customer 309,Abu Dhabi,Zone 8,Prepaid,Standard,73.26,2025-12-18,Active
SUB_00310,Customer 310,Sharjah,Zone 8,Prepaid,Basic,100.61,2025-07-27,Active
SUB_00311,Customer 311,Dubai,Zone 6,Prepaid,Basic,110.26,2025-11-12,Active
SUB_00312,Customer 312,Abu Dhabi,Zone 5,Postpaid,Premium,208.72,2025-05-17,Churned
SUB_00313,Customer 313,Dubai,Zone 8,Prepaid,Basic,67.07,2024-06-11,Active
SUB_00314,Customer 314,Sharjah,Zone 6,Prepaid,Standard,56.23,2024-07-17,Active
SUB_00315,Customer 315,Fujairah,Zone 1,Prepaid,Basic,67.38,2024-11-03,Active
SUB_00316,Customer 316,Sharjah,Zone 2,Prepaid,Standard,94.98,2024-08-14,Active
SUB_00317,Customer 317,Abu Dhabi,Zone 4,Prepaid,Basic,88.71,2024-03-04,Churned
SUB_00318,Customer 318,Dubai,Zone 6,Prepaid,Basic,75.98,2025-08-20,Active
SUB_00319,Customer 319,Dubai,Zone 7,Postpaid,Standard,183.43,2025-07-13,Active
SUB_00320,Customer 320,Dubai,Zone 5,Postpaid,Premium,216.46,2024-03-07,Active
SUB_00321,Customer 321,Abu Dhabi,Zone 4,Prepaid,Basic,62.72,2024-11-21,Suspended
SUB_00322,Customer 322,Dubai,Zone 2,Prepaid,Basic,89.45,2024-03-03,Active
SUB_00323,Customer 323,Sharjah,Zone 5,Prepaid,Basic,115.87,2024-02-25,Suspended
SUB_00324,Customer 324,Sharjah,Zone 8,Prepaid,Standard,53.84,2025-08-25,Suspended
SUB_00325,Customer 325,Abu Dhabi,Zone 3,Prepaid,Basic,95.01,2025-05-07,Active
SUB_00326,Customer 326,Ajman,Zone 7,Prepaid,Basic,123.74,2025-06-02,Active
SUB_00327,Customer 327,Sharjah,Zone 5,Prepaid,Standard,115.9,2025-07-01,Active
SUB_00328,Customer 328,Dubai,Zone 1,Postpaid,Premium,252.99,2024-06-14,Active
SUB_00329,Customer 329,Dubai,Zone 7,Postpaid,Premium,253.23,2024-03-03,Active
SUB_00330,Customer 330,Abu Dhabi,Zone 6,Postpaid,Standard,102.09,2025-06-08,Active
SUB_00331,Customer 331,Fujairah,Zone 7,Postpaid,Standard,197.6,2024-03-27,Active
SUB_00332,Customer 332,Dubai,Zone 4,Postpaid,Premium,296.59,2024-07-13,Active
SUB_00333,Customer 333,Dubai,Zone 2,Prepaid,Basic,97.43,2024-03-15,Active
SUB_00334,Customer 334,Abu Dhabi,Zone 8,Postpaid,Unlimited,448.47,2025-09-05,Active
SUB_00335,Customer 335,Dubai,Zone 8,Prepaid,Basic,87.6,2024-03-14,Active
SUB_00336,Customer 336,Abu Dhabi,Zone 2,Postpaid,Standard,112.15,2025-11-26,Active
SUB_00337,Customer 337,Ajman,Zone 8,Postpaid,Premium,247.54,2024-09-01,Suspended
SUB_00338,Customer 338,Dubai,Zone 7,Prepaid,Standard,96.05,2025-02-21,Active
SUB_00339,Customer 339,Sharjah,Zone 7,Prepaid,Basic,82.01,2024-05-06,Active
SUB_00340,Customer 340,Dubai,Zone 4,Prepaid,Basic,63.17,2025-08-10,Active
SUB_00341,Customer 341,Sharjah,Zone 7,Prepaid,Basic,84.24,2024-09-13,Active
SUB_00342,Customer 342,Sharjah,Zone 1,Prepaid,Basic,106.5,2025-08-19,Active
SUB_00343,Customer 343,Ajman,Zone 7,Postpaid,Premium,224.13,2025-09-04,Active
SUB_00344,Customer 344,Sharjah,Zone 4,Postpaid,Unlimited,364.88,2024-02-14,Active
SUB_00345,Customer 345,Sharjah,Zone 3,Prepaid,Standard,131.51,2025-09-30,Active
SUB_00346,Customer 346,Sharjah,Zone 8,Postpaid,Premium,200.78,2024-03-28,Active
SUB_00347,Customer 347,Dubai,Zone 1,Prepaid,Standard,125.87,2025-03-09,Active
SUB_00348,Customer 348,Sharjah,Zone 7,Prepaid,Standard,149.63,2025-11-08,Active
SUB_00349,Customer 349,Abu Dhabi,Zone 4,Postpaid,Standard,113.78,2025-08-24,Active
SUB_00350,Customer 350,Dubai,Zone 7,Prepaid,Standard,85.55,2025-08-05,Active
SUB_00351,Customer 351,Dubai,Zone 7,Postpaid,Premium,308.51,2025-06-23,Active
SUB_00352,Customer 352,Dubai,Zone 4,Prepaid,Standard,117.65,2024-11-23,Active
SUB_00353,Customer 353,Dubai,Zone 4,Prepaid,Standard,64.9,2024-09-28,Active
SUB_00354,Customer 354,Sharjah,Zone 2,Postpaid,Premium,277.59,2024-08-01,Active
SUB_00355,Customer 355,Dubai,Zone 7,Postpaid,Standard,137.14,2025-11-20,Active
SUB_00356,Customer 356,Sharjah,Zone 7,Postpaid,Unlimited,446.38,2024-11-21,Active
SUB_00357,Customer 357,Abu Dhabi,Zone 8,Prepaid,Standard,149.11,2024-09-05,Active
SUB_00358,Customer 358,Sharjah,Zone 2,Prepaid,Basic,86.22,2024-10-02,Active
SUB_00359,Customer 359,Dubai,Zone 1,Prepaid,Standard,119.77,2025-02-13,Suspended
SUB_00360,Customer 360,Sharjah,Zone 3,Prepaid,Basic,137.27,2024-05-18,Active
SUB_00361,Customer 361,Dubai,Zone 1,Prepaid,Standard,120.6,2025-11-22,Active
SUB_00362,Customer 362,Dubai,Zone 7,Prepaid,Basic,122.95,2025-10-26,Active
SUB_00363,Customer 363,Dubai,Zone 4,Prepaid,Basic,142.26,2024-11-07,Active
SUB_00364,Customer 364,Dubai,Zone 8,Prepaid,Basic,76.17,2025-04-17,Active
SUB_00365,Customer 365,Ajman,Zone 8,Postpaid,Standard,142.89,2024-11-23,Active
SUB_00366,Customer 366,Dubai,Zone 1,Prepaid,Basic,56.27,2024-03-19,Suspended
SUB_00367,Customer 367,Dubai,Zone 4,Prepaid,Standard,58.64,2024-01-14,Active
SUB_00368,Customer 368,Sharjah,Zone 3,Postpaid,Premium,340.52,2025-04-18,Active
SUB_00369,Customer 369,Abu Dhabi,Zone 8,Postpaid,Premium,346.93,2025-10-02,Active
SUB_00370,Customer 370,Sharjah,Zone 5,Prepaid,Basic,147.2,2025-08-03,Active
SUB_00371,Customer 371,Dubai,Zone 1,Prepaid,Standard,91.8,2024-04-16,Active
SUB_00372,Customer 372,Sharjah,Zone 1,Prepaid,Basic,136.01,2024-03-20,Active
SUB_00373,Customer 373,Dubai,Zone 6,Prepaid,Standard,72.61,2025-07-08,Active
SUB_00374,Customer 374,Abu Dhabi,Zone 5,Postpaid,Unlimited,450.35,2024-08-10,Active
SUB_00375,Customer 375,Abu Dhabi,Zone 5,Postpaid,Standard,178.7,2025-06-06,Active
SUB_00376,Customer 376,Abu Dhabi,Zone 3,Prepaid,Standard,70.14,2024-10-02,Active
SUB_00377,Customer 377,Dubai,Zone 7,Postpaid,Premium,202.69,2024-05-19,Active
SUB_00378,Customer 378,Sharjah,Zone 4,Postpaid,Standard,145.12,2024-12-27,Churned
SUB_00379,Customer 379,Sharjah,Zone 7,Prepaid,Basic,84.37,2024-03-15,Active
SUB_00380,Customer 380,Abu Dhabi,Zone 3,Prepaid,Standard,132.21,2024-09-11,Active
SUB_00381,Customer 381,Sharjah,Zone 3,Prepaid,Basic,59.4,2025-01-17,Active
SUB_00382,Customer 382,Sharjah,Zone 5,Postpaid,Premium,259.4,2024-10-22,Suspended
SUB_00383,Customer 383,Abu Dhabi,Zone 2,Prepaid,Standard,66.6,2024-06-14,Active
SUB_00384,Customer 384,Abu Dhabi,Zone 3,Prepaid,Standard,64.07,2025-03-28,Active
SUB_00385,Customer 385,Dubai,Zone 5,Postpaid,Unlimited,396.97,2025-07-14,Active
SUB_00386,Customer 386,Fujairah,Zone 3,Postpaid,Unlimited,425.78,2025-12-25,Churned
SUB_00387,Customer 387,Abu Dhabi,Zone 7,Prepaid,Standard,82.3,2024-11-09,Churned
SUB_00388,Customer 388,Fujairah,Zone 3,Prepaid,Basic,105.98,2025-09-22,Active
SUB_00389,Customer 389,Sharjah,Zone 2,Prepaid,Basic,147.35,2025-11-04,Active
SUB_00390,Customer 390,Dubai,Zone 6,Prepaid,Standard,81.44,2025-06-29,Active
SUB_00391,Customer 391,Sharjah,Zone 4,Prepaid,Basic,131.93,2024-01-13,Suspended
SUB_00392,Customer 392,Abu Dhabi,Zone 8,Postpaid,Unlimited,365.1,2025-11-18,Active
SUB_00393,Customer 393,Dubai,Zone 1,Postpaid,Standard,161.38,2025-07-25,Active
SUB_00394,Customer 394,Abu Dhabi,Zone 1,Postpaid,Premium,346.87,2024-11-06,Active
SUB_00395,Customer 395,Dubai,Zone 8,Prepaid,Basic,50.38,2025-11-14,Active
SUB_00396,Customer 396,Dubai,Zone 4,Prepaid,Standard,77.93,2024-04-20,Active
SUB_00397,Customer 397,Sharjah,Zone 1,Prepaid,Basic,56.85,2024-05-21,Active
SUB_00398,Customer 398,Abu Dhabi,Zone 4,Postpaid,Unlimited,464.91,2024-10-01,Active
SUB_00399,Customer 399,Sharjah,Zone 2,Postpaid,Unlimited,350.03,2024-05-02,Active
SUB_00400,Customer 400,Abu Dhabi,Zone 6,Prepaid,Standard,104.66,2024-04-23,Active
SUB_00401,Customer 401,Fujairah,Zone 6,Prepaid,Basic,92.14,2025-07-24,Active
SUB_00402,Customer 402,Fujairah,Zone 6,Postpaid,Standard,191.08,2024-06-12,Active
SUB_00403,Customer 403,Sharjah,Zone 4,Postpaid,Premium,283.88,2024-10-09,Active
SUB_00404,Customer 404,Abu Dhabi,Zone 3,Postpaid,Standard,170.37,2024-10-19,Active
SUB_00405,Customer 405,Dubai,Zone 6,Prepaid,Standard,78.38,2025-09-15,Active
SUB_00406,Customer 406,Dubai,Zone 1,Prepaid,Standard,54.81,2024-08-07,Suspended
SUB_00407,Customer 407,Ajman,Zone 1,Prepaid,Basic,148.9,2024-12-21,Active
SUB_00408,Customer 408,Abu Dhabi,Zone 6,Postpaid,Standard,158.28,2024-07-31,Churned
SUB_00409,Customer 409,Ajman,Zone 7,Postpaid,Standard,122.02,2025-12-08,Active
SUB_00410,Customer 410,Sharjah,Zone 1,Postpaid,Premium,324.39,2025-10-15,Suspended
SUB_00411,Customer 411,Abu Dhabi,Zone 5,Postpaid,Standard,191.07,2024-10-01,Active
SUB_00412,Customer 412,Dubai,Zone 3,Postpaid,Premium,291.06,2025-06-05,Active
SUB_00413,Customer 413,Abu Dhabi,Zone 5,Postpaid,Premium,219.75,2025-05-19,Active
SUB_00414,Customer 414,Sharjah,Zone 3,Postpaid,Unlimited,440.1,2024-09-18,Active
SUB_00415,Customer 415,Abu Dhabi,Zone 7,Prepaid,Standard,50.29,2024-02-26,Active
SUB_00416,Customer 416,Abu Dhabi,Zone 3,Prepaid,Basic,147.15,2024-04-08,Active
SUB_00417,Customer 417,Abu Dhabi,Zone 8,Prepaid,Basic,97.43,2025-10-15,Active
SUB_00418,Customer 418,Abu Dhabi,Zone 1,Prepaid,Basic,53.67,2025-03-13,Active
SUB_00419,Customer 419,Dubai,Zone 5,Prepaid,Basic,89.68,2024-10-14,Active
SUB_00420,Customer 420,Dubai,Zone 8,Prepaid,Standard,61.38,2024-02-19,Active
SUB_00421,Customer 421,Abu Dhabi,Zone 1,Prepaid,Standard,54.49,2024-01-08,Active
SUB_00422,Customer 422,Ajman,Zone 5,Prepaid,Basic,91.1,2024-12-11,Suspended
SUB_00423,Customer 423,Sharjah,Zone 4,Postpaid,Standard,171.84,2024-05-17,Churned
SUB_00424,Customer 424,Sharjah,Zone 1,Postpaid,Standard,125.76,2025-10-18,Active
SUB_00425,Customer 425,Abu Dhabi,Zone 2,Prepaid,Standard,130.04,2024-09-29,Active
SUB_00426,Customer 426,Dubai,Zone 7,Prepaid,Standard,57.1,2024-06-18,Active
SUB_00427,Customer 427,Abu Dhabi,Zone 7,Prepaid,Standard,114.65,2025-04-01,Suspended
SUB_00428,Customer 428,Abu Dhabi,Zone 6,Postpaid,Unlimited,441.89,2025-07-22,Suspended
SUB_00429,Customer 429,Sharjah,Zone 3,Postpaid,Premium,324.35,2025-12-27,Churned
SUB_00430,Customer 430,Sharjah,Zone 1,Prepaid,Basic,98.6,2025-03-17,Active
SUB_00431,Customer 431,Dubai,Zone 5,Postpaid,Standard,146.66,2025-08-01,Active
SUB_00432,Customer 432,Dubai,Zone 5,Postpaid,Premium,300.94,2024-01-14,Active
SUB_00433,Customer 433,Dubai,Zone 2,Prepaid,Basic,88.42,2024-04-28,Active
SUB_00434,Customer 434,Abu Dhabi,Zone 1,Prepaid,Basic,108.22,2024-03-22,Active
SUB_00435,Customer 435,Abu Dhabi,Zone 4,Prepaid,Standard,101.17,2025-12-12,Active
SUB_00436,Customer 436,Abu Dhabi,Zone 5,Postpaid,Standard,115.45,2024-06-05,Active
SUB_00437,Customer 437,Abu Dhabi,Zone 4,Prepaid,Basic,129.17,2025-07-16,Active
SUB_00438,Customer 438,Dubai,Zone 8,Postpaid,Standard,121.79,2024-02-10,Churned
SUB_00439,Customer 439,Abu Dhabi,Zone 4,Prepaid,Standard,72.85,2025-01-17,Churned
SUB_00440,Customer 440,Abu Dhabi,Zone 5,Prepaid,Basic,53.1,2025-08-23,Active
SUB_00441,Customer 441,Dubai,Zone 2,Prepaid,Basic,98.79,2025-07-23,Active
SUB_00442,Customer 442,Sharjah,Zone 5,Postpaid,Standard,188.84,2024-06-04,Active
SUB_00443,Customer 443,Sharjah,Zone 1,Prepaid,Standard,65.16,2025-03-20,Active
SUB_00444,Customer 444,Fujairah,Zone 6,Prepaid,Basic,105.37,2024-05-14,Active
SUB_00445,Customer 445,Sharjah,Zone 3,Postpaid,Standard,182.68,2024-02-16,Active
SUB_00446,Customer 446,Dubai,Zone 5,Prepaid,Basic,146.64,2024-11-15,Active
SUB_00447,Customer 447,Dubai,Zone 4,Prepaid,Standard,65.05,2025-01-12,Active
SUB_00448,Customer 448,Dubai,Zone 5,Postpaid,Unlimited,443.51,2024-02-14,Active
SUB_00449,Customer 449,Abu Dhabi,Zone 5,Postpaid,Standard,185.26,2025-01-05,Active
SUB_00450,Customer 450,Ajman,Zone 7,Postpaid,Unlimited,458.32,2024-08-07,Active
SUB_00451,Customer 451,Ajman,Zone 5,Postpaid,Premium,208.66,2025-12-03,Active
SUB_00452,Customer 452,Abu Dhabi,Zone 2,Postpaid,Standard,146.27,2024-09-16,Churned
SUB_00453,Customer 453,Abu Dhabi,Zone 8,Prepaid,Basic,99.14,2025-11-17,Active
SUB_00454,Customer 454,Abu Dhabi,Zone 7,Prepaid,Standard,99.23,2024-04-19,Active
SUB_00455,Customer 455,Ajman,Zone 6,Prepaid,Basic,110.21,2025-01-01,Active
SUB_00456,Customer 456,Sharjah,Zone 3,Prepaid,Basic,135.4,2025-07-31,Active
SUB_00457,Customer 457,Sharjah,Zone 8,Prepaid,Basic,75.6,2025-02-24,Active
SUB_00458,Customer 458,Fujairah,Zone 5,Postpaid,Standard,147.68,2025-10-01,Active
SUB_00459,Customer 459,Sharjah,Zone 6,Prepaid,Standard,114.45,2024-06-11,Active
SUB_00460,Customer 460,Dubai,Zone 3,Prepaid,Standard,50.89,2024-09-03,Churned
SUB_00461,Customer 461,Sharjah,Zone 1,Prepaid,Basic,54.42,2024-06-19,Active
SUB_00462,Customer 462,Abu Dhabi,Zone 7,Prepaid,Standard,126.89,2024-07-04,Active
SUB_00463,Customer 463,Sharjah,Zone 4,PREPAID,Standard,139.91,2025-03-02,Active
SUB_00464,Customer 464,Dubai,Zone 4,Prepaid,Basic,84.88,2024-01-30,Active
SUB_00465,Customer 465,Sharjah,Zone 5,Postpaid,Standard,110.09,2024-07-06,Suspended
SUB_00466,Customer 466,Sharjah,Zone 1,Prepaid,Standard,120.71,2024-12-10,Active
SUB_00467,Customer 467,Dubai,Zone 5,Postpaid,Standard,186.34,2025-03-01,Active
SUB_00468,Customer 468,Dubai,Zone 8,Prepaid,Standard,82.15,2025-11-20,Active
SUB_00469,Customer 469,Dubai,Zone 1,Prepaid,Basic,71.46,2024-09-15,Active
SUB_00470,Customer 470,Sharjah,Zone 7,Postpaid,Premium,267.4,2024-10-04,Active
SUB_00471,Customer 471,Abu Dhabi,Zone 4,PREPAID,Premium,269.48,2024-06-16,Active
SUB_00472,Customer 472,Dubai,Zone 7,Prepaid,Standard,64.29,2025-12-23,Active
SUB_00473,Customer 473,Dubai,Zone 7,Prepaid,Standard,132.38,2024-04-24,Active
SUB_00474,Customer 474,Dubai,Zone 1,Prepaid,Basic,101.11,2025-01-30,Active
SUB_00475,Customer 475,Dubai,Zone 6,Postpaid,Premium,270.05,2024-02-13,Active
SUB_00476,Customer 476,Ajman,Zone 8,Prepaid,Basic,86.02,2025-04-30,Active
SUB_00477,Customer 477,Sharjah,Zone 4,Prepaid,Standard,144.3,2024-08-19,Active
SUB_00478,Customer 478,Abu Dhabi,Zone 8,Postpaid,Standard,168.7,2024-07-27,Active
SUB_00479,Customer 479,Abu Dhabi,Zone 3,Postpaid,Premium,220.87,2025-04-20,Active
SUB_00480,Customer 480,Ajman,Zone 5,Postpaid,Premium,342.62,2024-12-28,Active
SUB_00481,Customer 481,Dubai,Zone 5,Prepaid,Standard,149.95,2024-11-12,Active
SUB_00482,Customer 482,Abu Dhabi,Zone 7,Prepaid,Basic,95.77,2024-08-25,Active
SUB_00483,Customer 483,Abu Dhabi,Zone 4,Prepaid,Standard,68.6,2024-08-20,Active
SUB_00484,Customer 484,Abu Dhabi,Zone 2,Prepaid,Standard,97.23,2024-01-29,Suspended
SUB_00485,Customer 485,Dubai,Zone 5,Postpaid,Standard,139.47,2025-11-10,Suspended
SUB_00486,Customer 486,Dubai,Zone 3,Pre-paid,Standard,89.51,2024-07-20,Active
SUB_00487,Customer 487,Dubai,Zone 4,Prepaid,Basic,116.69,2025-02-16,Active
SUB_00488,Customer 488,Sharjah,Zone 5,Prepaid,Standard,51.47,2024-12-06,Active
SUB_00489,Customer 489,Dubai,Zone 6,Postpaid,Unlimited,354.71,2024-10-16,Active
SUB_00490,Customer 490,Dubai,Zone 4,Prepaid,Basic,96.41,2024-03-16,Churned
SUB_00491,Customer 491,Abu Dhabi,Zone 6,Postpaid,Premium,240.09,2024-10-16,Active
SUB_00492,Customer 492,Dubai,Zone 4,Prepaid,Basic,127.02,2024-12-29,Active
SUB_00493,Customer 493,Dubai,Zone 6,Prepaid,Basic,84.18,2025-10-22,Active
SUB_00494,Customer 494,Dubai,Zone 1,Prepaid,Basic,79.98,2025-06-09,Active
SUB_00495,Customer 495,Fujairah,Zone 7,Postpaid,Premium,324.46,2025-02-17,Active
SUB_00496,Customer 496,Dubai,Zone 5,Prepaid,Basic,56.57,2025-11-30,Active
SUB_00497,Customer 497,Dubai,Zone 4,Prepaid,Basic,117.16,2025-07-07,Active
SUB_00498,Customer 498,Fujairah,Zone 7,Postpaid,Unlimited,431.67,2024-12-09,Churned
SUB_00499,Customer 499,Dubai,Zone 1,Prepaid,Standard,111.97,2024-02-02,Suspended
SUB_00500,Customer 500,Sharjah,Zone 3,Prepaid,Basic,131.11,2024-05-02,Active
SUB_00501,Customer 501,Abu Dhabi,Zone 4,Postpaid,Unlimited,492.11,2024-09-28,Active
SUB_00502,Customer 502,Sharjah,Zone 1,Postpaid,Premium,209.33,2024-07-05,Active
SUB_00503,Customer 503,Dubai,Zone 4,Prepaid,Basic,91.56,2025-08-21,Active
SUB_00504,Customer 504,Sharjah,Zone 8,Prepaid,Standard,57.62,2024-10-02,Active
SUB_00505,Customer 505,Sharjah,Zone 2,Prepaid,Basic,95.86,2024-02-13,Active
SUB_00506,Customer 506,Ajman,Zone 8,Prepaid,Basic,134.36,2024-04-25,Churned
SUB_00507,Customer 507,Sharjah,Zone 3,Prepaid,Standard,60.89,2025-09-06,Active
SUB_00508,Customer 508,Abu Dhabi,Zone 8,Postpaid,Unlimited,435.43,2025-03-24,Active
SUB_00509,Customer 509,Abu Dhabi,Zone 3,Pre-paid,Basic,51.3,2024-12-23,Active
SUB_00510,Customer 510,Sharjah,Zone 5,Postpaid,Unlimited,494.02,2024-11-21,Active
SUB_00511,Customer 511,Fujairah,Zone 7,Prepaid,Standard,127.31,2025-03-26,Active
SUB_00512,Customer 512,Dubai,Zone 3,Postpaid,Standard,156.51,2025-09-16,Active
SUB_00513,Customer 513,Abu Dhabi,Zone 1,Postpaid,Premium,256.55,2025-06-11,Active
SUB_00514,Customer 514,Sharjah,Zone 5,Prepaid,Basic,134.8,2024-05-02,Active
SUB_00515,Customer 515,Dubai,Zone 5,Prepaid,Basic,139.46,2025-02-02,Active
SUB_00516,Customer 516,Ajman,Zone 6,Prepaid,Standard,149.33,2025-08-17,Active
SUB_00517,Customer 517,Sharjah,Zone 1,Postpaid,Standard,103.26,2024-07-17,Active
SUB_00518,Customer 518,Abu Dhabi,Zone 2,Prepaid,Standard,75.1,2024-09-21,Active
SUB_00519,Customer 519,Abu Dhabi,Zone 4,Postpaid,Unlimited,481.6,2024-02-19,Churned
SUB_00520,Customer 520,Dubai,Zone 3,Prepaid,Basic,53.6,2025-12-30,Active
SUB_00521,Customer 521,Ajman,Zone 5,Prepaid,Basic,121.92,2025-03-26,Active
SUB_00522,Customer 522,Abu Dhabi,Zone 4,Postpaid,Standard,135.31,2024-01-06,Suspended
SUB_00523,Customer 523,Ajman,Zone 8,Prepaid,Standard,132.32,2025-06-20,Suspended
SUB_00524,Customer 524,Abu Dhabi,Zone 5,Prepaid,Basic,83.16,2025-07-09,Suspended
SUB_00525,Customer 525,Dubai,Zone 1,Prepaid,Basic,137.95,2025-12-08,Active
SUB_00526,Customer 526,Dubai,Zone 3,Postpaid,Standard,169.36,2025-11-21,Active
SUB_00527,Customer 527,Sharjah,Zone 3,Prepaid,Basic,54.54,2024-07-24,Active
SUB_00528,Customer 528,Ajman,Zone 7,Prepaid,Standard,50.0,2025-01-11,Active
SUB_00529,Customer 529,Abu Dhabi,Zone 5,Postpaid,Standard,120.36,2025-03-21,Active
SUB_00530,Customer 530,Abu Dhabi,Zone 8,Prepaid,Standard,146.68,2024-03-16,Active
SUB_00531,Customer 531,Sharjah,Zone 7,Prepaid,Standard,110.96,2025-11-15,Suspended
SUB_00532,Customer 532,Sharjah,Zone 8,Postpaid,Standard,137.09,2024-12-08,Suspended
SUB_00533,Customer 533,Sharjah,Zone 7,Prepaid,Standard,104.25,2025-10-04,Active
SUB_00534,Customer 534,Abu Dhabi,Zone 7,Prepaid,Standard,66.73,2024-11-21,Active
SUB_00535,Customer 535,Abu Dhabi,Zone 3,Postpaid,Premium,254.26,2025-11-14,Suspended
SUB_00536,Customer 536,Abu Dhabi,Zone 3,Postpaid,Standard,151.39,2024-05-11,Active
SUB_00537,Customer 537,Abu Dhabi,Zone 1,Prepaid,Basic,68.02,2024-11-07,Active
SUB_00538,Customer 538,Sharjah,Zone 7,Postpaid,Premium,329.25,2025-06-07,Active
SUB_00539,Customer 539,Sharjah,Zone 5,Prepaid,Basic,116.51,2024-11-16,Active
SUB_00540,Customer 540,Dubai,Zone 1,Postpaid,Premium,342.06,2025-11-17,Active
SUB_00541,Customer 541,Abu Dhabi,Zone 7,Prepaid,Basic,140.66,2025-02-26,Active
SUB_00542,Customer 542,Sharjah,Zone 3,Prepaid,Standard,147.03,2024-12-04,Active
SUB_00543,Customer 543,Dubai,Zone 3,Prepaid,Standard,103.43,2025-02-20,Active
SUB_00544,Customer 544,Abu Dhabi,Zone 5,Postpaid,Unlimited,376.89,2025-12-18,Active
SUB_00545,Customer 545,Abu Dhabi,Zone 4,Prepaid,Standard,130.88,2024-11-02,Active
SUB_00546,Customer 546,Abu Dhabi,Zone 2,Postpaid,Premium,319.5,2025-07-25,Active
SUB_00547,Customer 547,Abu Dhabi,Zone 3,Postpaid,Unlimited,444.2,2024-05-14,Active
SUB_00548,Customer 548,Dubai,Zone 1,Prepaid,Basic,80.68,2024-07-19,Active
SUB_00549,Customer 549,Abu Dhabi,Zone 1,Prepaid,Standard,110.55,2025-03-10,Active
SUB_00550,Customer 550,Abu Dhabi,Zone 2,Prepaid,Standard,83.25,2025-11-15,Active
SUB_00551,Customer 551,Abu Dhabi,Zone 4,Postpaid,Premium,310.02,2025-01-27,Active
SUB_00552,Customer 552,Sharjah,Zone 8,Postpaid,Standard,127.79,2025-11-28,Active
SUB_00553,Customer 553,Abu Dhabi,Zone 1,Prepaid,Basic,147.71,2024-07-01,Active
SUB_00554,Customer 554,Abu Dhabi,Zone 4,Prepaid,Standard,120.46,2025-09-26,Active
SUB_00555,Customer 555,Dubai,Zone 4,Prepaid,Standard,101.68,2025-08-09,Active
SUB_00556,Customer 556,Abu Dhabi,Zone 8,Postpaid,Unlimited,440.55,2024-11-08,Active
SUB_00557,Customer 557,Dubai,Zone 6,Prepaid,Basic,119.58,2025-02-23,Active
SUB_00558,Customer 558,Dubai,Zone 2,Prepaid,Basic,146.5,2025-07-19,Active
