ticket_id,subscriber_id,ticket_date,ticket_channel,ticket_category,priority,status,resolution_date,sla_target_hours,assigned_team,zone,city
TKT_000215,SUB_01139,2025-10-08,App,Technical Support,Critical,Escalated,,48,Tier 2,Zone 2,Dubai
TKT_000216,SUB_03899,2025-10-02,Call Center,Billing Query,High,Resolved,2025-10-05,24,Tier 2,Zone 8,Dubai
TKT_000217,SUB_01383,2025-10-11,Online Chat,Billing Query,Low,Open,,48,Tier 2,Zone 5,Dubai
TKT_000218,SUB_03554,2025-10-15,Online Chat,Billing Query,Medium,Resolved,2025-10-18,48,Tier 1,Zone 3,Abu Dhabi
TKT_000219,SUB_00246,2026-01-01,App,Technical Support,High,In Progress,,24,Tier 3,Zone 4,Sharjah
TKT_000220,SUB_04952,2025-11-29,Call Center,Network Issue,Medium,Resolved,2025-11-29,48,Tier 2,Zone 4,Sharjah
TKT_000221,SUB_03888,2025-09-30,Online Chat,Technical Support,High,Resolved,2025-10-01,48,Tier 1,Zone 2,Dubai
TKT_000222,SUB_02950,2025-11-09,Online Chat,Network Issue,Medium,Resolved,2025-11-11,72,Tier 2,Zone 8,Sharjah
TKT_000223,SUB_04603,2025-11-25,Retail Store,Billing Query,Low,Resolved,2025-11-25,24,Tier 2,Zone 8,Dubai
TKT_000224,SUB_03543,2025-09-19,Call Center,Network Issue,Low,Resolved,2025-09-22,48,Field Ops,Zone 2,Dubai
TKT_000225,SUB_04760,2025-12-10,App,Network Issue,Medium,Resolved,2025-12-13,72,Tier 1,Zone 3,Fujairah
TKT_000226,SUB_03356,2025-12-16,App,Network Issue,High,Resolved,2025-12-17,48,Tier 1,Zone 8,Sharjah
TKT_000227,SUB_04399,2025-11-02,Call Center,Billing Query,Medium,In Progress,,72,Tier 1,Zone 1,Abu Dhabi
TKT_000228,SUB_04554,2025-12-07,Online Chat,Billing Query,Low,In Progress,,48,Tier 2,Zone 5,Sharjah
TKT_000229,SUB_04149,2025-09-09,Call Center,Network Issue,Medium,Open,,48,Tier 1,Zone 5,Abu Dhabi
TKT_000230,SUB_03320,2025-11-14,Retail Store,Billing Query,Low,Resolved,2025-11-17,24,Field Ops,Zone 6,Sharjah
TKT_000231,SUB_04313,2025-10-28,App,Technical Support,Low,Resolved,2025-11-01,24,Tier 3,Zone 2,Sharjah
TKT_000232,SUB_02994,2025-10-10,Call Center,Complaint,Low,Resolved,2025-10-13,48,Tier 3,Zone 4,Abu Dhabi
TKT_000233,SUB_04464,2025-09-14,Online Chat,Network Issue,Medium,Open,,24,Tier 1,Zone 7,Fujairah
TKT_000234,SUB_02710,2025-09-29,Online Chat,Technical Support,Medium,In Progress,,48,Tier 1,Zone 4,Abu Dhabi
TKT_000235,SUB_02187,2025-12-08,Call Center,Plan Change,Medium,In Progress,,48,Tier 3,Zone 3,Fujairah
TKT_000236,SUB_01959,2025-12-12,Call Center,Billing Query,Medium,Resolved,2025-12-16,24,Tier 2,Zone 1,Abu Dhabi
TKT_000237,SUB_00148,2025-10-19,Call Center,Network Issue,Low,Resolved,2025-10-22,72,Tier 1,Zone 5,Dubai
TKT_000238,SUB_01921,2025-11-02,Call Center,Technical Support,Low,Resolved,2025-11-06,72,Tier 1,Zone 3,Dubai
TKT_000239,SUB_00307,2025-11-06,App,Network Issue,High,Resolved,2025-11-10,24,Tier 1,Zone 1,Sharjah
TKT_000240,SUB_01536,2025-09-13,Call Center,Complaint,Medium,Resolved,2025-09-15,72,Tier 2,Zone 2,Abu-Dhabi
TKT_000241,SUB_01573,2025-10-20,Call Center,Network Issue,Medium,Resolved,2025-10-24,72,Tier 3,Zone 7,Abu Dhabi
TKT_000242,SUB_03355,2025-09-07,Online Chat,Network Issue,Medium,Resolved,2025-09-09,24,Field Ops,Zone 5,Abu Dhabi
TKT_000243,SUB_03912,2025-10-18,App,Technical Support,Medium,Escalated,,48,Tier 2,Zone 3,Dubai
TKT_000244,SUB_03198,2026-01-04,App,Plan Change,Medium,Resolved,2026-01-07,24,Tier 3,Zone 5,Sharjah
TKT_000245,SUB_00767,2025-11-30,Online Chat,Network Issue,Low,Resolved,,48,Tier 1,Zone 2,Dubai
TKT_000246,SUB_00977,2025-12-21,Call Center,Billing Query,Medium,Open,,72,Field Ops,Zone 3,Sharjah
TKT_000247,SUB_02448,2025-12-23,App,Network Issue,High,Resolved,2025-12-25,48,Tier 1,Zone 8,Dubai
TKT_000248,SUB_03340,2025-12-31,Call Center,Plan Change,Medium,In Progress,,48,Tier 2,Zone 5,Dubai
TKT_000249,SUB_00944,2025-12-04,Call Center,Technical Support,Medium,Resolved,2025-12-05,72,Tier 3,Zone 3,Sharjah
TKT_000250,SUB_04944,2025-12-03,Online Chat,Network Issue,Low,Resolved,2025-12-07,72,Tier 1,Zone 3,Dubai
TKT_000251,SUB_03823,2025-11-24,App,Billing Query,Medium,Resolved,2025-11-25,48,Tier 1,Zone 1,Sharjah
TKT_000252,SUB_00742,2025-09-18,Call Center,Technical Support,High,Resolved,2025-09-21,48,Tier 2,Zone 4,Dubai
TKT_000253,SUB_01696,2025-09-17,App,Technical Support,Low,Resolved,2025-09-18,72,Tier 3,Zone 3,Fujairah
TKT_000254,SUB_04212,2025-12-06,Call Center,Network Issue,Medium,Resolved,2025-12-07,24,Tier 1,Zone 6,Abu Dhabi
TKT_000255,SUB_01233,2025-09-23,Call Center,Plan Change,Medium,Resolved,2025-09-25,72,Tier 3,Zone 5,Sharjah
TKT_000256,SUB_00688,2025-10-06,Call Center,Network Issue,High,In Progress,,72,Tier 1,Zone 8,Sharjah
TKT_000257,SUB_03330,2025-12-09,Retail Store,Plan Change,Medium,Resolved,2025-12-09,48,Tier 3,Zone 2,Dubai
TKT_000258,SUB_02629,2025-11-16,Retail Store,Plan Change,Critical,Resolved,2025-11-17,24,Field Ops,Zone 5,Abu Dhabi
TKT_000259,SUB_00890,2025-12-06,App,Plan Change,Low,Resolved,2025-12-09,24,Tier 1,Zone 3,Abu Dhabi
TKT_000260,SUB_01528,2025-10-14,Call Center,Billing Query,Medium,Escalated,,48,Tier 2,Zone 5,Sharjah
TKT_000261,SUB_00234,2025-10-01,Call Center,Billing Query,Medium,In Progress,,24,Tier 3,Zone 8,Dubai
TKT_000262,SUB_00997,2025-11-13,Call Center,Network Issue,Low,Open,,48,Tier 2,Zone 7,Sharjah
TKT_000263,SUB_02528,2026-01-03,Online Chat,Network Issue,Critical,Resolved,2026-01-07,48,Tier 1,Zone 1,Abu Dhabi
TKT_000264,SUB_01260,2025-10-05,Online Chat,Billing Query,Medium,Resolved,2025-10-08,24,Tier 1,Zone 5,Abu Dhabi
TKT_000265,SUB_04955,2025-10-12,Call Center,Billing Query,Medium,In Progress,,48,Tier 1,Zone 5,Dubai
TKT_000266,SUB_00500,2025-10-22,Call Center,Network Issue,Low,Resolved,2025-10-26,24,Tier 1,Zone 3,Sharjah
TKT_000267,SUB_00686,2025-10-09,Online Chat,Network Issue,Critical,Resolved,,48,Tier 2,Zone 8,Abu Dhabi
TKT_000268,SUB_02916,2025-09-19,Call Center,Technical Support,Critical,Resolved,2025-09-19,48,Tier 2,Zone 4,Abu Dhabi
TKT_000269,SUB_02020,2025-10-31,App,Billing Query,Medium,In Progress,,24,Field Ops,Zone 5,Dubai
TKT_000270,SUB_02367,2025-10-12,App,Technical Support,Medium,resolved,2025-10-13,24,Tier 3,Zone 5,Dubai
TKT_000271,SUB_02595,2025-10-30,Retail Store,Billing Query,Medium,Resolved,2025-11-01,72,Tier 2,Zone 3,Dubai
TKT_000272,SUB_04327,2025-09-19,Online Chat,Network Issue,Medium,Resolved,2025-09-23,48,Tier 3,Zone 2,Sharjah
TKT_000273,SUB_04794,2025-12-03,App,Technical Support,Medium,Resolved,2025-12-05,48,Tier 2,Zone 3,Sharjah
TKT_000274,SUB_01920,2025-12-22,Call Center,Network Issue,Medium,Resolved,2025-12-22,72,Tier 3,Zone 7,Dubai
TKT_000275,SUB_01069,2025-10-26,App,Billing Query,Low,Escalated,,48,Field Ops,Zone 6,Abu Dhabi
TKT_000276,SUB_01311,2025-10-06,App,Complaint,High,Resolved,2025-10-07,48,Tier 3,Zone 7,Dubai
TKT_000277,SUB_04039,2025-11-21,Online Chat,Network Issue,Low,Resolved,,48,Tier 3,Zone 5,Abu Dhabi
TKT_000278,SUB_00921,2025-09-15,App,Complaint,Medium,Resolved,,24,Tier 2,Zone 8,Ajman
TKT_000279,SUB_03046,2025-09-24,App,Complaint,Critical,In Progress,,48,Tier 3,Zone 3,Ajman
TKT_000280,SUB_03579,2025-10-28,Call Center,Technical Support,High,In Progress,,24,Tier 2,Zone 4,Fujairah
TKT_000281,SUB_03188,2025-10-20,Online Chat,Network Issue,Medium,In Progress,,48,Tier 1,Zone 1,Ajman
TKT_000282,SUB_02032,2025-11-04,Call Center,Network Issue,Medium,In Progress,,48,Tier 1,Zone 7,Abu Dhabi
TKT_000283,SUB_00724,2025-12-18,Online Chat,Network Issue,Low,Resolved,2025-12-20,48,Tier 2,Zone 7,Abu Dhabi
TKT_000284,SUB_00004,2025-10-20,App,Technical Support,Low,Open,,48,Tier 2,Zone 5,Abu Dhabi
TKT_000285,SUB_03752,2025-09-25,App,Network Issue,Medium,In Progress,,24,Field Ops,Zone 3,Dubai
TKT_000286,SUB_04973,2025-10-20,Call Center,Billing Query,Low,Open,,48,Field Ops,Zone 2,Dubai
TKT_000287,SUB_04415,2025-10-02,Call Center,Network Issue,Medium,Resolved,2025-10-05,24,Tier 2,Zone 3,Dubai
TKT_000288,SUB_03828,2025-09-21,App,Plan Change,Low,Resolved,2025-09-21,24,Tier 1,Zone 6,Dubai
TKT_000289,SUB_00068,2025-12-13,App,Network Issue,Medium,Resolved,2025-12-14,24,Tier 1,Zone 4,Dubai
TKT_000290,SUB_02637,2025-09-07,Call Center,Complaint,Low,Resolved,2025-09-07,48,Tier 3,Zone 8,Dubai
TKT_000291,SUB_04810,2025-09-18,Call Center,Technical Support,High,Resolved,2025-09-22,24,Tier 2,Zone 5,Abu Dhabi
TKT_000292,SUB_03815,2025-09-22,Call Center,Network Issue,High,Resolved,2025-09-24,48,Tier 2,Zone 2,Ajman
TKT_000293,SUB_03508,2025-09-22,App,Billing Query,Medium,Escalated,,24,Field Ops,Zone 7,Sharjah
TKT_000294,SUB_00846,2025-12-24,Call Center,Billing Query,Medium,Resolved,2025-12-25,72,Tier 1,Zone 3,Abu Dhabi
TKT_000295,SUB_04631,2025-12-22,App,Plan Change,High,Resolved,2025-12-26,24,Tier 3,Zone 2,Sharjah
TKT_000296,SUB_02281,2025-11-10,Call Center,Plan Change,Medium,Resolved,2025-11-12,48,Field Ops,Zone 5,Dubai
TKT_000297,SUB_04208,2025-09-25,Call Center,Network Issue,Low,Resolved,2025-09-28,48,Field Ops,Zone 2,Ajman
TKT_000298,SUB_03275,2025-09-26,App,Network Issue,Low,Resolved,2025-09-30,48,Tier 2,Zone 2,Ajman
TKT_000299,SUB_01107,2025-11-02,App,Billing Query,Medium,Resolved,2025-11-05,48,Tier 1,Zone 1,Dubai
TKT_000300,SUB_03260,2025-11-01,Online Chat,Network Issue,Low,Resolved,2025-11-01,48,Tier 1,Zone 1,Dubai
TKT_000301,SUB_00572,2025-11-13,App,Complaint,Medium,In Progress,,48,Tier 1,Zone 5,Abu Dhabi
TKT_000302,SUB_02895,2025-11-22,App,Network Issue,Low,Resolved,2025-11-23,24,Tier 2,Zone 5,Abu Dhabi
TKT_000303,SUB_04652,2025-11-02,Call Center,Billing Query,Medium,Resolved,2025-11-06,24,Tier 3,Zone 2,Fujairah
TKT_000304,SUB_02573,2025-11-07,Online Chat,Network Issue,Low,Resolved,2025-11-08,24,Tier 3,Zone 5,Sharjah
TKT_000305,SUB_03415,2025-12-19,Online Chat,Billing Query,Medium,Resolved,2025-12-22,48,Tier 3,Zone 7,Sharjah
TKT_000306,SUB_00040,2025-11-10,App,Technical Support,Low,Resolved,2025-11-12,24,Tier 1,Zone 6,Dubai
TKT_000307,SUB_03250,2025-10-28,Call Center,Network Issue,Medium,Resolved,2025-10-29,48,Tier 3,Zone 7,Sharjah
TKT_000308,SUB_04947,2025-09-23,App,Network Issue,High,Resolved,2025-09-23,48,Tier 3,Zone 6,Abu Dhabi
TKT_000309,SUB_00689,2025-10-08,Call Center,Network Issue,Medium,In Progress,,48,Field Ops,Zone 5,Sharjah
TKT_000310,SUB_01889,2025-09-21,Call Center,Network Issue,High,Resolved,2025-09-21,48,Tier 3,Zone 3,Ajman
TKT_000311,SUB_03777,2025-12-12,Online Chat,Plan Change,Medium,Resolved,2025-12-15,24,Tier 3,Zone 2,Abu Dhabi
TKT_000312,SUB_04014,2025-12-30,Retail Store,Network Issue,Medium,RESOLVED,2026-01-02,72,Tier 1,Zone 2,Abu Dhabi
TKT_000313,SUB_02085,2025-11-19,Call Center,Billing Query,Critical,Resolved,2025-11-20,48,Tier 2,Zone 1,Abu Dhabi
TKT_000314,SUB_02748,2025-12-17,App,Plan Change,High,Resolved,2025-12-19,48,Tier 3,Zone 3,Abu Dhabi
TKT_000315,SUB_00128,2025-11-03,Retail Store,Billing Query,Critical,In Progress,,72,Tier 1,Zone 5,Ajman
TKT_000316,SUB_04035,2025-10-21,Online Chat,Network Issue,High,Resolved,2025-10-23,48,Tier 1,Zone 2,Abu Dhabi
TKT_000317,SUB_04234,2025-12-01,Online Chat,Complaint,High,In Progress,,48,Tier 1,Zone 8,Fujairah
TKT_000318,SUB_01559,2025-12-23,Call Center,Billing Query,Low,In Progress,,24,Tier 1,Zone 8,Dubai
TKT_000319,SUB_01689,2025-11-23,App,Billing Query,Low,Resolved,2025-11-26,48,Tier 1,Zone 4,Sharjah
TKT_000320,SUB_03668,2025-12-07,App,Network Issue,High,In Progress,,48,Tier 2,Zone 2,Dubai
TKT_000321,SUB_04390,2025-11-02,App,Plan Change,Medium,Resolved,2025-11-03,48,Tier 1,Zone 1,Dubai
TKT_000322,SUB_01367,2025-09-20,Call Center,Technical Support,High,Resolved,2025-09-22,72,Tier 3,Zone 7,Dubai
TKT_000323,SUB_01256,2026-01-03,Call Center,Billing Query,Medium,Resolved,2026-01-04,24,Tier 1,Zone 3,Abu Dhabi
TKT_000324,SUB_04779,2025-11-04,App,Complaint,Medium,Resolved,2025-11-07,48,Tier 1,Zone 4,Dubai
TKT_000325,SUB_01724,2025-09-20,App,Technical Support,Medium,Resolved,2025-09-21,24,Tier 2,Zone 1,Abu Dhabi
TKT_000326,SUB_00580,2025-09-13,App,Network Issue,Low,Resolved,2025-09-13,72,Tier 2,Zone 1,Abu Dhabi
TKT_000327,SUB_02670,2026-01-03,Online Chat,Network Issue,Critical,Resolved,2026-01-03,48,Field Ops,Zone 3,Abu Dhabi
TKT_000328,SUB_03167,2025-12-17,Call Center,Technical Support,Medium,Resolved,2025-12-19,24,Tier 1,Zone 1,Dubai
TKT_000329,SUB_04784,2025-11-10,Call Center,Technical Support,Medium,In Progress,,72,Tier 3,Zone 4,Dubai
TKT_000330,SUB_04555,2025-10-12,Online Chat,Network Issue,Medium,Resolved,2025-10-16,48,Field Ops,Zone 8,Abu Dhabi
TKT_000331,SUB_00721,2025-09-20,App,Billing Query,Low,Resolved,2025-09-20,48,Tier 3,Zone 2,Abu Dhabi
TKT_000332,SUB_03102,2025-12-06,Call Center,Network Issue,Medium,Resolved,2025-12-07,48,Tier 2,Zone 5,Abu Dhabi
TKT_000333,SUB_02650,2025-12-30,Call Center,Technical Support,Low,In Progress,,24,Tier 1,Zone 8,Abu Dhabi
TKT_000334,SUB_03270,2025-10-28,App,Technical Support,Low,In Progress,,24,Tier 1,Zone 2,Dubai
TKT_000335,SUB_00813,2025-11-05,App,Billing Query,Low,Open,,24,Tier 3,Zone 4,Dubai
TKT_000336,SUB_00315,2025-11-29,Online Chat,Network Issue,Medium,In Progress,,24,Tier 1,Zone 1,Fujairah
TKT_000337,SUB_03327,2025-11-28,Call Center,Network Issue,Medium,Resolved,2025-12-01,24,Tier 1,Zone 5,Abu Dhabi
TKT_000338,SUB_00535,2025-10-19,Online Chat,Plan Change,Low,Resolved,2025-10-23,72,Tier 1,Zone 3,Abu Dhabi
TKT_000339,SUB_02824,2025-10-23,Call Center,Network Issue,High,Resolved,2025-10-25,48,Tier 1,Zone 7,Abu Dhabi
TKT_000340,SUB_01369,2025-12-12,Retail Store,Network Issue,Low,Open,,24,Tier 2,Zone 3,Abu Dhabi
TKT_000341,SUB_00078,2025-10-03,Online Chat,Technical Support,Medium,Resolved,2025-10-03,72,Tier 2,Zone 6,Fujairah
TKT_000342,SUB_04064,2025-12-23,Call Center,Network Issue,High,Open,,48,Tier 1,Zone 3,Ajman
TKT_000343,SUB_03653,2025-10-04,App,Network Issue,High,In Progress,,72,Tier 2,Zone 8,Dubai
TKT_000344,SUB_00588,2025-10-21,App,Billing Query,Medium,Resolved,2025-10-21,48,Tier 1,Zone 2,Abu Dhabi
TKT_000345,SUB_01199,2025-11-22,App,Billing Query,Low,Open,,48,Tier 1,Zone 8,Sharjah
TKT_000346,SUB_03344,2025-09-15,Online Chat,Technical Support,Medium,Resolved,2025-09-16,48,Tier 1,Zone 3,Sharjah
TKT_000347,SUB_00971,2025-09-24,Call Center,Plan Change,Critical,In Progress,,24,Tier 1,Zone 3,Ajman
TKT_000348,SUB_00856,2025-10-06,App,Technical Support,Low,Resolved,2025-10-08,72,Tier 1,Zone 6,Ajman
TKT_000349,SUB_03452,2025-12-24,App,Billing Query,Medium,In Progress,,48,Tier 3,Zone 8,Abu Dhabi
TKT_000350,SUB_01802,2025-10-09,Call Center,Plan Change,Low,Resolved,2025-10-09,48,Tier 2,Zone 1,Fujairah
TKT_000351,SUB_01669,2025-12-16,App,Complaint,Critical,Resolved,2025-12-16,48,Tier 1,Zone 3,Dubai
TKT_000352,SUB_03369,2025-12-21,Retail Store,Billing Query,Critical,Resolved,2025-12-25,24,Tier 3,Zone 3,Dubai
TKT_000353,SUB_04738,2025-11-26,Call Center,Technical Support,Medium,Resolved,2025-11-28,24,Field Ops,Zone 2,Sharjah
TKT_000354,SUB_00358,2025-11-29,Call Center,Technical Support,Medium,Resolved,2025-12-03,48,Tier 1,Zone 2,Sharjah
TKT_000355,SUB_00598,2025-12-17,Call Center,Technical Support,Low,Resolved,2025-12-17,48,Tier 1,Zone 3,Abu Dhabi
TKT_000356,SUB_02021,2025-10-13,Online Chat,Network Issue,Medium,Resolved,2025-10-13,48,Tier 1,Zone 2,Abu Dhabi
TKT_000357,SUB_03088,2025-11-26,Call Center,Billing Query,Medium,Resolved,2025-11-28,48,Tier 1,Zone 8,Dubai
TKT_000358,SUB_04528,2025-10-10,Retail Store,Network Issue,Low,In Progress,,48,Tier 3,Zone 8,Sharjah
TKT_000359,SUB_04449,2025-11-18,Call Center,Network Issue,Medium,Resolved,2025-11-22,24,Tier 3,Zone 6,Abu Dhabi
TKT_000360,SUB_03344,2025-12-28,Online Chat,Billing Query,Medium,Resolved,2025-12-30,72,Tier 1,Zone 3,Sharjah
TKT_000361,SUB_01346,2025-10-28,Online Chat,Network Issue,Medium,Resolved,2025-11-01,24,Tier 1,Zone 3,Dubai
TKT_000362,SUB_01757,2026-01-04,Call Center,Technical Support,High,Resolved,2026-01-05,48,Tier 1,Zone 2,Abu Dhabi
TKT_000363,SUB_01331,2025-12-15,Call Center,Billing Query,High,Resolved,2025-12-17,48,Tier 2,Zone 6,Fujairah
TKT_000364,SUB_00021,2025-11-07,App,Network Issue,Medium,In Progress,,24,Tier 3,Zone 6,Dubai
TKT_000365,SUB_00917,2025-10-06,App,Network Issue,Medium,Resolved,2025-10-09,72,Tier 1,Zone 2,Sharjah
TKT_000366,SUB_00422,2025-09-22,App,Technical Support,Critical,Resolved,2025-09-26,24,Tier 1,Zone 5,Ajman
TKT_000367,SUB_04583,2025-09-22,Call Center,Technical Support,Low,Resolved,2025-09-24,24,Tier 1,Zone 5,Abu Dhabi
TKT_000368,SUB_00332,2025-12-16,Call Center,Billing Query,Medium,Resolved,,24,Tier 2,Zone 4,Dubai
TKT_000369,SUB_01696,2025-09-18,Online Chat,Technical Support,Low,Open,,48,Tier 2,Zone 3,Fujairah
TKT_000370,SUB_04774,2025-12-30,App,Billing Query,Low,Escalated,,48,Tier 1,Zone 6,Dubai
TKT_000371,SUB_04629,2025-09-28,Retail Store,Billing Query,Medium,Resolved,2025-09-29,48,Tier 1,Zone 3,Dubai
TKT_000372,SUB_00505,2025-09-17,Call Center,Billing Query,Medium,Resolved,2025-09-21,72,Tier 3,Zone 2,Sharjah
TKT_000373,SUB_04067,2025-11-28,Retail Store,Billing Query,Medium,In Progress,,48,Tier 2,Zone 1,Sharjah
TKT_000374,SUB_04287,2025-11-12,Call Center,Plan Change,Medium,Resolved,2025-11-12,24,Tier 1,Zone 1,Abu Dhabi
TKT_000375,SUB_02605,2025-12-01,Call Center,Billing Query,Medium,Resolved,2025-12-01,72,Tier 1,Zone 4,Abu Dhabi
TKT_000376,SUB_02351,2025-11-22,Online Chat,Plan Change,Low,Resolved,2025-11-25,48,Tier 3,Zone 3,Abu Dhabi
TKT_000377,SUB_03486,2025-11-17,Online Chat,Plan Change,Critical,Escalated,,48,Tier 2,Zone 1,Abu Dhabi
TKT_000378,SUB_01405,2025-11-11,Online Chat,Plan Change,High,Resolved,2025-11-15,48,Tier 3,Zone 6,Dubai
TKT_000379,SUB_04930,2025-11-25,Call Center,Technical Support,Medium,In Progress,,48,Tier 2,Zone 8,Sharjah
TKT_000380,SUB_00336,2025-11-03,App,Technical Support,Low,Resolved,2025-11-07,72,Tier 3,Zone 2,Abu Dhabi
TKT_000381,SUB_03663,2025-11-01,Online Chat,Complaint,High,Resolved,2025-11-03,48,Tier 3,Zone 6,Dubai
TKT_000382,SUB_02598,2025-11-23,Call Center,Billing Query,Medium,Resolved,2025-11-26,48,Tier 1,Zone 2,Abu Dhabi
TKT_000383,SUB_01310,2025-12-02,Retail Store,Billing Query,Low,Resolved,2025-12-06,48,Tier 1,Zone 7,Sharjah
TKT_000384,SUB_03454,2025-11-21,Call Center,Billing Query,Medium,Resolved,2025-11-21,48,Tier 1,Zone 5,Dubai
TKT_000385,SUB_01295,2025-11-15,Call Center,Billing Query,Low,Resolved,2025-11-17,24,Tier 1,Zone 2,Dubai
TKT_000386,SUB_03678,2025-09-24,Online Chat,Complaint,High,Resolved,2025-09-27,24,Tier 3,Zone 4,Ajman
TKT_000387,SUB_01871,2025-10-15,Call Center,Billing Query,Medium,Open,,48,Tier 1,Zone 5,Dubai
TKT_000388,SUB_02080,2025-10-07,Call Center,Technical Support,Medium,Escalated,,48,Tier 2,Zone 8,Abu Dhabi
TKT_000389,SUB_00343,2025-09-18,Call Center,Network Issue,Low,Open,,48,Tier 1,Zone 7,Ajman
TKT_000390,SUB_02453,2025-10-01,Call Center,Network Issue,Medium,Resolved,2025-10-03,24,Tier 1,Zone 6,Abu Dhabi
TKT_000391,SUB_01996,2025-11-29,Retail Store,Network Issue,Medium,In Progress,,24,Tier 1,Zone 4,Dubai
TKT_000392,SUB_03074,2025-11-03,Call Center,Network Issue,Low,Resolved,2025-11-07,24,Tier 2,Zone 5,Abu Dhabi
TKT_000393,SUB_01097,2025-09-28,Call Center,Network Issue,Medium,Resolved,2025-09-28,48,Tier 2,Zone 8,Sharjah
TKT_000394,SUB_00291,2025-12-16,App,Plan Change,Low,Open,,24,Tier 1,Zone 7,Abu Dhabi
TKT_000395,SUB_03076,2025-10-25,Call Center,Network Issue,Medium,Resolved,2025-10-27,48,Tier 1,Zone 8,Dubai
TKT_000396,SUB_04232,2025-11-04,App,Technical Support,High,Resolved,2025-11-04,24,Tier 1,Zone 8,Abu Dhabi
TKT_000397,SUB_00698,2025-10-18,App,Plan Change,Medium,Resolved,2025-10-21,48,Tier 2,Zone 7,Sharjah
TKT_000398,SUB_02427,2025-09-13,App,Technical Support,Low,Resolved,2025-09-16,48,Tier 2,Zone 2,Sharjah
TKT_000399,SUB_03131,2025-09-07,App,Network Issue,Low,Resolved,2025-09-11,48,Tier 3,Zone 2,Abu Dhabi
TKT_000400,SUB_03968,2025-11-22,Online Chat,Billing Query,Low,Resolved,2025-11-22,72,Field Ops,Zone 2,Dubai
TKT_000401,SUB_03437,2025-12-02,App,Network Issue,Low,Resolved,,24,Tier 2,Zone 7,Dubai
TKT_000402,SUB_00345,2025-09-15,Call Center,Plan Change,Medium,In Progress,,72,Tier 1,Zone 3,Sharjah
TKT_000403,SUB_01328,2025-09-08,Call Center,Network Issue,High,Resolved,2025-09-08,72,Tier 2,Zone 1,Fujairah
TKT_000404,SUB_00293,2025-11-19,Online Chat,Network Issue,Medium,Resolved,2025-11-20,24,Tier 1,Zone 5,Dubai
TKT_000405,SUB_03985,2025-11-30,Retail Store,Billing Query,Low,Open,,72,Tier 1,Zone 3,Sharjah
TKT_000406,SUB_00761,2025-11-17,App,Technical Support,Medium,Resolved,2025-11-18,48,Tier 1,Zone 5,Abu Dhabi
TKT_000407,SUB_04245,2025-11-24,App,Billing Query,High,Resolved,2025-11-25,24,Tier 2,Zone 4,Ajman
TKT_000408,SUB_03180,2025-11-28,Call Center,Network Issue,Critical,Resolved,2025-11-29,24,Tier 2,Zone 2,Fujairah
TKT_000409,SUB_03999,2025-09-30,Call Center,Network Issue,Critical,Resolved,2025-10-04,48,Tier 1,Zone 7,Sharjah
TKT_000410,SUB_03352,2025-10-02,Call Center,Network Issue,Medium,Resolved,2025-10-05,48,Tier 3,Zone 3,Sharjah
TKT_000411,SUB_03881,2025-11-13,Online Chat,Billing Query,Medium,Resolved,2025-11-17,48,Tier 1,Zone 5,Dubai
TKT_000412,SUB_04879,2025-12-27,Online Chat,Complaint,Low,Open,,48,Tier 2,Zone 6,Dubai
TKT_000413,SUB_00870,2025-11-25,Retail Store,Billing Query,Medium,Resolved,2025-11-27,72,Tier 1,Zone 7,Abu Dhabi
TKT_000414,SUB_03001,2025-12-12,Call Center,Network Issue,Medium,In Progress,,48,Tier 2,Zone 3,Dubai
TKT_000415,SUB_04886,2025-12-28,Call Center,Billing Query,Low,Resolved,2025-12-30,24,Field Ops,Zone 4,Abu Dhabi
TKT_000416,SUB_00550,2025-09-20,Retail Store,Technical Support,Medium,Resolved,2025-09-24,72,Tier 3,Zone 2,Abu Dhabi
TKT_000417,SUB_02335,2025-10-09,Call Center,Technical Support,Low,Resolved,2025-10-09,48,Tier 2,Zone 3,Abu Dhabi
TKT_000418,SUB_04342,2026-01-04,Online Chat,Billing Query,High,Escalated,,48,Tier 2,Zone 7,Dubai
TKT_000419,SUB_02419,2026-01-01,Call Center,Billing Query,Low,In Progress,,24,Tier 1,Zone 1,Dubai
TKT_000420,SUB_04849,2025-12-17,Retail Store,Billing Query,Medium,In Progress,,48,Tier 3,Zone 3,Abu Dhabi
TKT_000421,SUB_04584,2025-10-19,App,Network Issue,Critical,Resolved,2025-10-20,48,Tier 1,Zone 4,Fujairah
TKT_000422,SUB_03332,2026-01-01,App,Technical Support,Medium,Resolved,2026-01-03,48,Tier 2,Zone 6,Dubai
TKT_000423,SUB_03992,2025-09-13,App,Network Issue,Low,Resolved,2025-09-16,48,Tier 2,Zone 3,Dubai
TKT_000424,SUB_04878,2026-01-04,App,Network Issue,Medium,In Progress,,48,Tier 3,Zone 8,Dubai
TKT_000425,SUB_01660,2025-11-22,Retail Store,Billing Query,Medium,Resolved,2025-11-24,72,Tier 1,Zone 3,Ajman
TKT_000426,SUB_04736,2026-01-04,Retail Store,Network Issue,Medium,Open,,24,Tier 1,Zone 1,Dubai
TKT_000427,SUB_04758,2025-11-05,App,Billing Query,Medium,In Progress,,24,Field Ops,Zone 8,Ajman
TKT_000428,SUB_03446,2025-10-26,Online Chat,Technical Support,Critical,Resolved,2025-10-26,24,Tier 1,Zone 6,Abu Dhabi
