bill_id,subscriber_id,billing_month,bill_amount,payment_status,payment_date,credit_adjustment,adjustment_reason
BILL_000351,SUB_00117,2025-12-01,171.61,Overdue,,0.0,
BILL_000352,SUB_00118,2025-10-01,346.27,Paid,2025-10-15,0.0,
BILL_000353,SUB_00118,2025-11-01,335.68,Paid,2025-11-30,0.0,
BILL_000354,SUB_00118,2025-12-01,329.22,Paid,2025-12-31,0.0,
BILL_000355,SUB_00119,2025-10-01,153.69,Paid,2025-10-31,0.0,
BILL_000356,SUB_00119,2025-11-01,110.29,Paid,2025-11-06,24.12,Goodwill
BILL_000357,SUB_00119,2025-12-01,110.42,Paid,2025-12-29,0.0,
BILL_000358,SUB_00120,2025-10-01,150.28,Overdue,,0.0,
BILL_000359,SUB_00120,2025-11-01,152.54,Paid,2025-11-14,0.0,
BILL_000360,SUB_00120,2025-12-01,119.7,Partial,,0.0,
BILL_000361,SUB_00121,2025-10-01,59.75,Paid,2025-10-12,30.79,Promo Credit
BILL_000362,SUB_00121,2025-11-01,99.54,Paid,2025-11-27,0.0,
BILL_000363,SUB_00121,2025-12-01,60.43,Paid,2025-12-17,79.75,Goodwill
BILL_000364,SUB_00122,2025-10-01,100.57,Paid,2025-10-20,0.0,
BILL_000365,SUB_00122,2025-11-01,121.73,Paid,2025-11-25,0.0,
BILL_000366,SUB_00122,2025-12-01,100.33,Paid,2025-12-17,0.0,
BILL_000367,SUB_00123,2025-10-01,120.61,Paid,2025-10-17,0.0,
BILL_000368,SUB_00123,2025-11-01,157.87,Pending,,0.0,
BILL_000369,SUB_00123,2025-12-01,134.39,Paid,2025-12-11,0.0,
BILL_000370,SUB_00124,2025-10-01,496.95,Overdue,,0.0,
BILL_000371,SUB_00124,2025-11-01,495.42,Paid,2025-11-08,0.0,
BILL_000372,SUB_00124,2025-12-01,475.86,Overdue,,0.0,
BILL_000373,SUB_00125,2025-10-01,284.31,Paid,2025-10-23,0.0,
BILL_000374,SUB_00125,2025-11-01,305.92,Partial,,0.0,
BILL_000375,SUB_00125,2025-12-01,294.02,Paid,2025-12-15,0.0,
BILL_000376,SUB_00126,2025-10-01,130.21,Paid,2025-10-25,0.0,
BILL_000377,SUB_00126,2025-11-01,140.84,Paid,2025-11-17,65.2,Promo Credit
BILL_000378,SUB_00126,2025-12-01,129.44,Overdue,,0.0,
BILL_000379,SUB_00127,2025-10-01,236.05,Partial,,0.0,
BILL_000380,SUB_00127,2025-11-01,232.08,Pending,,0.0,
BILL_000381,SUB_00127,2025-12-01,251.0,Paid,2025-12-29,0.0,
BILL_000382,SUB_00128,2025-10-01,91.54,Paid,2025-10-02,0.0,
BILL_000383,SUB_00128,2025-11-01,115.32,Paid,2025-11-14,59.62,Network Issue
BILL_000384,SUB_00128,2025-12-01,125.68,Paid,2025-12-13,0.0,
BILL_000385,SUB_00129,2025-10-01,58.82,Paid,2025-10-02,0.0,
BILL_000386,SUB_00129,2025-11-01,59.64,Paid,2025-11-26,0.0,
BILL_000387,SUB_00129,2025-12-01,102.5,Overdue,,0.0,
BILL_000388,SUB_00130,2025-10-01,115.57,Paid,2025-10-08,0.0,
BILL_000389,SUB_00130,2025-11-01,97.46,Overdue,,0.0,
BILL_000390,SUB_00130,2025-12-01,111.75,Overdue,,79.92,Promo Credit
BILL_000391,SUB_00131,2025-10-01,385.05,Paid,2025-10-04,0.0,
BILL_000392,SUB_00131,2025-11-01,383.38,Paid,2025-11-19,0.0,
BILL_000393,SUB_00131,2025-12-01,388.7,Overdue,,0.0,
BILL_000394,SUB_00132,2025-10-01,148.61,Paid,2025-10-25,0.0,
BILL_000395,SUB_00132,2025-11-01,132.91,Paid,2025-11-06,0.0,
BILL_000396,SUB_00132,2025-12-01,110.38,Paid,2025-12-31,0.0,
BILL_000397,SUB_00133,2025-10-01,341.43,Paid,2025-10-16,0.0,
BILL_000398,SUB_00133,2025-11-01,331.53,Pending,,0.0,
BILL_000399,SUB_00133,2025-12-01,356.19,Paid,2025-12-29,0.0,
BILL_000400,SUB_00134,2025-10-01,169.87,Paid,2025-10-25,66.63,Promo Credit
BILL_000401,SUB_00134,2025-11-01,139.05,Paid,2025-11-20,0.0,
BILL_000402,SUB_00134,2025-12-01,165.16,Paid,2025-12-17,0.0,
BILL_000403,SUB_00135,2025-10-01,477.63,Paid,2025-10-27,0.0,
BILL_000404,SUB_00135,2025-11-01,470.71,Paid,2025-11-09,0.0,
BILL_000405,SUB_00135,2025-12-01,490.54,Paid,2025-12-02,0.0,
BILL_000406,SUB_00136,2025-10-01,109.25,Pending,,0.0,
BILL_000407,SUB_00136,2025-11-01,103.38,Paid,2025-11-28,0.0,
BILL_000408,SUB_00136,2025-12-01,135.05,Paid,2025-12-23,0.0,
BILL_000409,SUB_00137,2025-10-01,99.69,Partial,,0.0,
BILL_000410,SUB_00137,2025-11-01,118.54,Paid,2025-11-22,0.0,
BILL_000411,SUB_00137,2025-12-01,126.26,Paid,2025-12-31,25.93,Goodwill
BILL_000412,SUB_00138,2025-10-01,303.85,Paid,2025-10-14,0.0,
BILL_000413,SUB_00138,2025-11-01,280.18,Paid,2025-11-04,0.0,
BILL_000414,SUB_00138,2025-12-01,309.69,Paid,2025-12-06,0.0,
BILL_000415,SUB_00139,2025-10-01,339.63,Overdue,,0.0,
BILL_000416,SUB_00139,2025-11-01,357.52,Paid,2025-11-24,0.0,
BILL_000417,SUB_00139,2025-12-01,325.74,Pending,,0.0,
BILL_000418,SUB_00140,2025-10-01,412.51,Paid,2025-10-17,0.0,
BILL_000419,SUB_00140,2025-11-01,427.04,Partial,,0.0,
BILL_000420,SUB_00140,2025-12-01,429.4,Overdue,,0.0,
BILL_000421,SUB_00141,2025-10-01,111.45,Paid,2025-10-05,0.0,
BILL_000422,SUB_00141,2025-11-01,134.35,Paid,2025-11-09,69.44,Goodwill
BILL_000423,SUB_00141,2025-12-01,123.99,Paid,2025-12-26,0.0,
BILL_000424,SUB_00142,2025-10-01,299.3,Partial,,0.0,
BILL_000425,SUB_00142,2025-11-01,301.17,Paid,2025-11-13,0.0,
BILL_000426,SUB_00142,2025-12-01,316.63,Paid,2025-12-21,0.0,
BILL_000427,SUB_00143,2025-10-01,193.19,Paid,2025-10-31,0.0,
BILL_000428,SUB_00143,2025-11-01,185.44,Overdue,,0.0,
BILL_000429,SUB_00143,2025-12-01,171.31,Paid,2025-12-16,0.0,
BILL_000430,SUB_00144,2025-10-01,65.45,Paid,2025-10-09,0.0,
BILL_000431,SUB_00144,2025-11-01,65.76,Paid,2025-11-04,0.0,
BILL_000432,SUB_00144,2025-12-01,96.63,Paid,2025-12-30,0.0,
BILL_000433,SUB_00145,2025-10-01,114.18,Partial,,0.0,
BILL_000434,SUB_00145,2025-11-01,127.02,Overdue,,0.0,
BILL_000435,SUB_00145,2025-12-01,119.25,Paid,2025-12-05,0.0,
BILL_000436,SUB_00146,2025-10-01,265.61,Paid,2025-10-19,0.0,
BILL_000437,SUB_00146,2025-11-01,238.25,Paid,2025-11-03,64.38,Goodwill
BILL_000438,SUB_00146,2025-12-01,253.95,Pending,,0.0,
BILL_000439,SUB_00147,2025-10-01,157.27,Paid,2025-10-11,0.0,
BILL_000440,SUB_00147,2025-11-01,158.63,Paid,2025-11-13,0.0,
BILL_000441,SUB_00147,2025-12-01,152.95,Partial,,0.0,
BILL_000442,SUB_00148,2025-10-01,415.91,Paid,2025-10-05,0.0,
BILL_000443,SUB_00148,2025-11-01,381.64,Paid,2025-11-17,21.13,Promo Credit
BILL_000444,SUB_00148,2025-12-01,405.72,Partial,,0.0,
BILL_000445,SUB_00149,2025-10-01,124.84,Overdue,,0.0,
BILL_000446,SUB_00149,2025-11-01,96.24,Paid,2025-11-16,0.0,
BILL_000447,SUB_00149,2025-12-01,131.79,Paid,2025-12-05,72.48,Network Issue
BILL_000448,SUB_00150,2025-10-01,7234.40026063382,Paid,2025-10-12,0.0,
BILL_000449,SUB_00150,2025-11-01,119.2,Paid,,0.0,
BILL_000450,SUB_00150,2025-12-01,92.62,Paid,2025-12-18,0.0,
BILL_000451,SUB_00151,2025-10-01,185.44,Paid,2025-10-24,0.0,
BILL_000452,SUB_00151,2025-11-01,191.13,Paid,2025-11-02,0.0,
BILL_000453,SUB_00151,2025-12-01,176.08,Pending,,0.0,
BILL_000454,SUB_00152,2025-10-01,125.66,Paid,2025-10-05,0.0,
BILL_000455,SUB_00152,2025-11-01,138.22,Overdue,,0.0,
BILL_000456,SUB_00152,2025-12-01,146.64,Paid,,0.0,
BILL_000457,SUB_00153,2025-10-01,125.89,Partial,,0.0,
BILL_000458,SUB_00153,2025-11-01,139.48,Paid,2025-11-12,0.0,
BILL_000459,SUB_00153,2025-12-01,124.54,Paid,2025-12-06,35.4,Promo Credit
BILL_000460,SUB_00154,2025-10-01,174.35,Paid,2025-10-26,0.0,
BILL_000461,SUB_00154,2025-11-01,157.55,Paid,2025-11-19,0.0,
BILL_000462,SUB_00154,2025-12-01,180.64,Paid,2025-12-15,0.0,
BILL_000463,SUB_00155,2025-10-01,102.8,Partial,,0.0,
BILL_000464,SUB_00155,2025-11-01,90.57,Paid,2025-11-17,0.0,
BILL_000465,SUB_00155,2025-12-01,99.6,Overdue,,0.0,
BILL_000466,SUB_00156,2025-10-01,102.83,Pending,,0.0,
BILL_000467,SUB_00156,2025-11-01,65.98,Overdue,,0.0,
BILL_000468,SUB_00156,2025-12-01,99.55,Pending,,0.0,
BILL_000469,SUB_00157,2025-10-01,149.67,Paid,2025-10-07,0.0,
BILL_000470,SUB_00157,2025-11-01,109.15,Paid,2025-11-07,0.0,
BILL_000471,SUB_00157,2025-12-01,113.9,Paid,2025-12-27,0.0,
BILL_000472,SUB_00158,2025-10-01,78.27,Overdue,,82.3,Goodwill
BILL_000473,SUB_00158,2025-11-01,84.79,Paid,2025-11-06,0.0,
BILL_000474,SUB_00158,2025-12-01,104.55,Paid,2025-12-22,0.0,
BILL_000475,SUB_00159,2025-10-01,145.85,Paid,2025-10-20,0.0,
BILL_000476,SUB_00159,2025-11-01,126.46,Paid,2025-11-08,0.0,
BILL_000477,SUB_00159,2025-12-01,130.35,Paid,2025-12-30,0.0,
BILL_000478,SUB_00160,2025-10-01,234.95,Overdue,,0.0,
BILL_000479,SUB_00160,2025-11-01,239.76,Paid,2025-11-16,0.0,
BILL_000480,SUB_00160,2025-12-01,243.39,Partial,,0.0,
BILL_000481,SUB_00161,2025-10-01,104.17,Paid,2025-10-28,0.0,
BILL_000482,SUB_00161,2025-11-01,101.33,Paid,2025-11-08,0.0,
BILL_000483,SUB_00161,2025-12-01,116.58,Paid,2025-12-09,0.0,
BILL_000484,SUB_00162,2025-10-01,78.4,Partial,,30.47,Network Issue
BILL_000485,SUB_00162,2025-11-01,76.69,Paid,2025-11-13,0.0,
BILL_000486,SUB_00162,2025-12-01,118.76,Paid,2025-12-10,0.0,
BILL_000487,SUB_00163,2025-10-01,392.54,Paid,2025-10-31,0.0,
BILL_000488,SUB_00163,2025-11-01,399.71,Pending,,0.0,
BILL_000489,SUB_00163,2025-12-01,382.88,Overdue,,0.0,
BILL_000490,SUB_00164,2025-10-01,70.94,Paid,2025-10-28,0.0,
BILL_000491,SUB_00164,2025-11-01,114.09,Paid,2025-11-08,0.0,
BILL_000492,SUB_00164,2025-12-01,82.16,Overdue,,0.0,
BILL_000493,SUB_00165,2025-10-01,348.74,Partial,,0.0,
BILL_000494,SUB_00165,2025-11-01,372.06,Pending,,0.0,
BILL_000495,SUB_00165,2025-12-01,380.0,Paid,2025-12-09,51.76,Network Issue
BILL_000496,SUB_00166,2025-10-01,110.76,Paid,2025-10-10,0.0,
BILL_000497,SUB_00166,2025-11-01,110.26,Paid,2025-11-16,0.0,
BILL_000498,SUB_00166,2025-12-01,100.05,Pending,,0.0,
BILL_000499,SUB_00167,2025-10-01,104.16,Paid,2025-10-18,0.0,
BILL_000500,SUB_00167,2025-11-01,120.74,Paid,2025-11-30,0.0,
BILL_000501,SUB_00167,2025-12-01,120.62,Paid,2025-12-14,0.0,
BILL_000502,SUB_00168,2025-10-01,340.96,Paid,2025-10-29,0.0,
BILL_000503,SUB_00168,2025-11-01,383.91,Paid,2025-11-08,0.0,
BILL_000504,SUB_00168,2025-12-01,354.31,Paid,2025-12-11,0.0,
BILL_000505,SUB_00169,2025-10-01,164.33,Overdue,,0.0,
BILL_000506,SUB_00169,2025-11-01,127.03,Paid,2025-11-23,0.0,
BILL_000507,SUB_00169,2025-12-01,161.64,Paid,2025-12-03,0.0,
BILL_000508,SUB_00170,2025-10-01,453.8,Paid,2025-10-29,0.0,
BILL_000509,SUB_00170,2025-11-01,472.06,Paid,2025-11-14,0.0,
BILL_000510,SUB_00170,2025-12-01,464.27,Paid,2025-12-27,66.59,Promo Credit
BILL_000511,SUB_00171,2025-10-01,368.97,Overdue,,0.0,
BILL_000512,SUB_00171,2025-11-01,347.72,Paid,2025-11-29,0.0,
BILL_000513,SUB_00171,2025-12-01,351.29,Paid,2025-12-17,0.0,
BILL_000514,SUB_00172,2025-10-01,388.83,Partial,,38.28,Promo Credit
BILL_000515,SUB_00172,2025-11-01,419.02,Paid,2025-11-15,0.0,
BILL_000516,SUB_00172,2025-12-01,402.63,Paid,2025-12-10,0.0,
BILL_000517,SUB_00173,2025-10-01,113.44,Partial,,0.0,
BILL_000518,SUB_00173,2025-11-01,99.23,Paid,2025-11-08,0.0,
BILL_000519,SUB_00173,2025-12-01,113.35,Paid,2025-12-24,0.0,
BILL_000520,SUB_00174,2025-10-01,266.48,Paid,2025-10-25,24.13,Goodwill
BILL_000521,SUB_00174,2025-11-01,261.03,Paid,2025-11-21,0.0,
BILL_000522,SUB_00174,2025-12-01,290.2,Pending,,44.88,Billing Error
BILL_000523,SUB_00175,2025-10-01,123.0,Paid,2025-10-09,0.0,
BILL_000524,SUB_00175,2025-11-01,148.56,Paid,2025-11-13,0.0,
BILL_000525,SUB_00175,2025-12-01,139.6,Pending,,0.0,
BILL_000526,SUB_00176,2025-10-01,168.59,Overdue,,0.0,
BILL_000527,SUB_00176,2025-11-01,134.86,Overdue,,0.0,
BILL_000528,SUB_00176,2025-12-01,155.88,Overdue,,23.22,Goodwill
BILL_000529,SUB_00177,2025-10-01,74.42,Paid,2025-10-02,0.0,
BILL_000530,SUB_00177,2025-11-01,91.98,Paid,2025-11-05,0.0,
BILL_000531,SUB_00177,2025-12-01,74.49,Partial,,0.0,
BILL_000532,SUB_00178,2025-10-01,86.0,Paid,2025-10-19,0.0,
BILL_000533,SUB_00178,2025-11-01,96.68,Paid,2025-11-02,0.0,
BILL_000534,SUB_00178,2025-12-01,56.74,Paid,2025-12-06,0.0,
BILL_000535,SUB_00179,2025-10-01,264.73,Overdue,,88.96,Promo Credit
BILL_000536,SUB_00179,2025-11-01,283.44,Paid,2025-11-04,0.0,
BILL_000537,SUB_00179,2025-12-01,262.38,Partial,,0.0,
BILL_000538,SUB_00180,2025-10-01,267.32,Paid,2025-10-27,0.0,
BILL_000539,SUB_00180,2025-11-01,276.06,Paid,2025-11-03,0.0,
BILL_000540,SUB_00180,2025-12-01,248.1,Partial,,0.0,
BILL_000541,SUB_00181,2025-10-01,147.96,Pending,,0.0,
BILL_000542,SUB_00181,2025-11-01,152.71,Paid,2025-11-25,0.0,
BILL_000543,SUB_00181,2025-12-01,122.17,Paid,2025-12-22,0.0,
BILL_000544,SUB_00182,2025-10-01,132.45,Paid,2025-10-21,0.0,
BILL_000545,SUB_00182,2025-11-01,141.03,Paid,2025-11-05,0.0,
BILL_000546,SUB_00182,2025-12-01,128.2,Paid,2025-12-22,0.0,
BILL_000547,SUB_00183,2025-10-01,356.8,Paid,2025-10-14,0.0,
BILL_000548,SUB_00183,2025-11-01,316.26,Overdue,,0.0,
BILL_000549,SUB_00183,2025-12-01,321.95,Paid,2025-12-13,0.0,
BILL_000550,SUB_00184,2025-10-01,100.68,Paid,2025-10-19,0.0,
BILL_000551,SUB_00184,2025-11-01,87.95,Pending,,0.0,
BILL_000552,SUB_00184,2025-12-01,78.29,Paid,2025-12-25,0.0,
BILL_000553,SUB_00185,2025-10-01,173.08,Paid,2025-10-17,0.0,
BILL_000554,SUB_00185,2025-11-01,176.39,Paid,2025-11-25,0.0,
BILL_000555,SUB_00185,2025-12-01,161.28,Paid,2025-12-18,0.0,
BILL_000556,SUB_00186,2025-10-01,98.48,Paid,2025-10-29,0.0,
BILL_000557,SUB_00186,2025-11-01,100.21,Partial,,0.0,
BILL_000558,SUB_00186,2025-12-01,94.95,Paid,2025-12-30,0.0,
BILL_000559,SUB_00187,2025-10-01,239.99,Paid,2025-10-19,0.0,
BILL_000560,SUB_00187,2025-11-01,243.17,Paid,2025-11-30,0.0,
BILL_000561,SUB_00187,2025-12-01,256.76,Overdue,,0.0,
BILL_000562,SUB_00188,2025-10-01,115.66,Paid,2025-10-09,0.0,
BILL_000563,SUB_00188,2025-11-01,76.11,Paid,2025-11-19,0.0,
BILL_000564,SUB_00188,2025-12-01,98.23,Paid,2025-12-12,0.0,
BILL_000565,SUB_00189,2025-10-01,104.17,Partial,,0.0,
BILL_000566,SUB_00189,2025-11-01,108.2,Paid,2025-11-30,0.0,
BILL_000567,SUB_00189,2025-12-01,96.07,Paid,2025-12-10,0.0,
BILL_000568,SUB_00190,2025-10-01,184.4,Paid,2025-10-20,0.0,
BILL_000569,SUB_00190,2025-11-01,205.07,Partial,,0.0,
BILL_000570,SUB_00190,2025-12-01,186.07,Overdue,,0.0,
BILL_000571,SUB_00191,2025-10-01,191.75,Paid,2025-10-15,0.0,
BILL_000572,SUB_00191,2025-11-01,192.64,Overdue,,0.0,
BILL_000573,SUB_00191,2025-12-01,184.34,Paid,2025-12-28,0.0,
BILL_000574,SUB_00192,2025-10-01,350.08,Overdue,,0.0,
BILL_000575,SUB_00192,2025-11-01,379.95,Paid,2025-11-30,0.0,
BILL_000576,SUB_00192,2025-12-01,366.03,Paid,2025-12-19,0.0,
BILL_000577,SUB_00193,2025-10-01,136.8,Paid,2025-10-28,0.0,
BILL_000578,SUB_00193,2025-11-01,150.95,Partial,,0.0,
BILL_000579,SUB_00193,2025-12-01,123.57,Pending,,0.0,
BILL_000580,SUB_00194,2025-10-01,159.8,Paid,2025-10-28,0.0,
BILL_000581,SUB_00194,2025-11-01,139.65,Paid,2025-11-23,0.0,
BILL_000582,SUB_00194,2025-12-01,155.75,Paid,2025-12-27,0.0,
BILL_000583,SUB_00195,2025-10-01,137.52,Pending,,0.0,
BILL_000584,SUB_00195,2025-11-01,170.75,Paid,2025-11-10,0.0,
BILL_000585,SUB_00195,2025-12-01,143.22,Paid,2025-12-26,0.0,
BILL_000586,SUB_00196,2025-10-01,299.12,Overdue,,0.0,
BILL_000587,SUB_00196,2025-11-01,284.1,Paid,2025-11-05,0.0,
BILL_000588,SUB_00196,2025-12-01,301.43,Paid,2025-12-30,0.0,
BILL_000589,SUB_00197,2025-10-01,201.14,Pending,,96.7,Billing Error
BILL_000590,SUB_00197,2025-11-01,205.4,Overdue,,0.0,
BILL_000591,SUB_00197,2025-12-01,196.63,Paid,2025-12-30,0.0,
BILL_000592,SUB_00198,2025-10-01,95.12,Paid,2025-10-30,0.0,
BILL_000593,SUB_00198,2025-11-01,112.18,Paid,2025-11-05,0.0,
BILL_000594,SUB_00198,2025-12-01,79.52,Partial,,0.0,
BILL_000595,SUB_00199,2025-10-01,190.93,Paid,2025-10-25,0.0,
BILL_000596,SUB_00199,2025-11-01,200.33,Paid,2025-11-26,50.07,Promo Credit
BILL_000597,SUB_00199,2025-12-01,183.3,Paid,2025-12-20,28.03,Billing Error
BILL_000598,SUB_00200,2025-10-01,135.94,Partial,,0.0,
BILL_000599,SUB_00200,2025-11-01,164.2,Paid,2025-11-30,59.93,Network Issue
BILL_000600,SUB_00200,2025-12-01,172.75,Paid,2025-12-04,0.0,
BILL_000601,SUB_00201,2025-10-01,136.8,Overdue,,0.0,
BILL_000602,SUB_00201,2025-11-01,159.65,Paid,2025-11-03,0.0,
BILL_000603,SUB_00201,2025-12-01,131.82,Paid,2025-12-06,0.0,
BILL_000604,SUB_00202,2025-10-01,253.84,Paid,2025-10-19,0.0,
BILL_000605,SUB_00202,2025-11-01,242.88,Overdue,,0.0,
BILL_000606,SUB_00202,2025-12-01,270.61,Partial,,0.0,
BILL_000607,SUB_00203,2025-10-01,233.85,Paid,2025-10-18,75.68,Billing Error
BILL_000608,SUB_00203,2025-11-01,198.28,Paid,2025-11-03,0.0,
BILL_000609,SUB_00203,2025-12-01,197.74,Overdue,,0.0,
BILL_000610,SUB_00204,2025-10-01,188.85,Partial,,11.39,Billing Error
BILL_000611,SUB_00204,2025-11-01,174.37,Paid,2025-11-27,0.0,
BILL_000612,SUB_00204,2025-12-01,188.01,Paid,2025-12-23,0.0,
BILL_000613,SUB_00205,2025-10-01,128.5,Partial,,0.0,
BILL_000614,SUB_00205,2025-11-01,146.22,Paid,2025-11-09,0.0,
BILL_000615,SUB_00205,2025-12-01,160.92,Paid,2025-12-09,0.0,
BILL_000616,SUB_00206,2025-10-01,120.94,Paid,2025-10-20,0.0,
BILL_000617,SUB_00206,2025-11-01,126.56,Overdue,,0.0,
BILL_000618,SUB_00206,2025-12-01,123.63,Overdue,,0.0,
BILL_000619,SUB_00207,2025-10-01,399.98,Paid,2025-10-05,0.0,
BILL_000620,SUB_00207,2025-11-01,401.81,Paid,2025-11-03,0.0,
BILL_000621,SUB_00207,2025-12-01,393.56,Paid,2025-12-14,37.73,Promo Credit
BILL_000622,SUB_00208,2025-10-01,186.02,Partial,,0.0,
BILL_000623,SUB_00208,2025-11-01,194.29,Paid,,0.0,
BILL_000624,SUB_00208,2025-12-01,209.37,Paid,2025-12-26,0.0,
BILL_000625,SUB_00209,2025-10-01,98.6,Overdue,,0.0,
BILL_000626,SUB_00209,2025-11-01,88.44,Paid,2025-11-02,0.0,
BILL_000627,SUB_00209,2025-12-01,121.06,Partial,,0.0,
BILL_000628,SUB_00210,2025-10-01,318.48,Paid,2025-10-11,0.0,
BILL_000629,SUB_00210,2025-11-01,329.9,Overdue,,0.0,
BILL_000630,SUB_00210,2025-12-01,310.89,Paid,2025-12-05,0.0,
BILL_000631,SUB_00211,2025-10-01,427.5,Paid,2025-10-27,0.0,
BILL_000632,SUB_00211,2025-11-01,432.08,Paid,2025-11-17,0.0,
BILL_000633,SUB_00211,2025-12-01,468.62,Paid,2025-12-15,0.0,
BILL_000634,SUB_00212,2025-10-01,109.39,Paid,2025-10-05,0.0,
BILL_000635,SUB_00212,2025-11-01,105.63,Paid,2025-11-23,0.0,
BILL_000636,SUB_00212,2025-12-01,92.96,Overdue,,0.0,
BILL_000637,SUB_00213,2025-10-01,90.29,Paid,2025-10-30,0.0,
BILL_000638,SUB_00213,2025-11-01,70.62,Paid,2025-11-27,0.0,
BILL_000639,SUB_00213,2025-12-01,107.31,Partial,,0.0,
BILL_000640,SUB_00214,2025-10-01,145.16,Paid,2025-10-24,0.0,
BILL_000641,SUB_00214,2025-11-01,141.84,Overdue,,79.35,Billing Error
BILL_000642,SUB_00214,2025-12-01,135.78,Paid,2025-12-17,0.0,
BILL_000643,SUB_00215,2025-10-01,183.7,Partial,,16.39,Promo Credit
BILL_000644,SUB_00215,2025-11-01,175.51,Paid,2025-11-08,0.0,
BILL_000645,SUB_00215,2025-12-01,182.95,Paid,2025-12-10,0.0,
BILL_000646,SUB_00216,2025-10-01,162.78,Paid,2025-10-24,0.0,
BILL_000647,SUB_00216,2025-11-01,168.18,Paid,2025-11-14,0.0,
BILL_000648,SUB_00216,2025-12-01,144.4,Paid,2025-12-04,0.0,
BILL_000649,SUB_00217,2025-10-01,303.55,Paid,2025-10-11,0.0,
BILL_000650,SUB_00217,2025-11-01,312.87,Paid,2025-11-05,0.0,
BILL_000651,SUB_00217,2025-12-01,304.25,Paid,2025-12-11,46.33,Billing Error
BILL_000652,SUB_00218,2025-10-01,506.84,Overdue,,0.0,
BILL_000653,SUB_00218,2025-11-01,509.11,Overdue,,0.0,
BILL_000654,SUB_00218,2025-12-01,538.91,Paid,2025-12-21,0.0,
BILL_000655,SUB_00219,2025-10-01,139.75,Paid,2025-10-16,0.0,
BILL_000656,SUB_00219,2025-11-01,132.91,Paid,2025-11-20,0.0,
BILL_000657,SUB_00219,2025-12-01,153.24,Paid,2025-12-11,25.01,Billing Error
BILL_000658,SUB_00220,2025-10-01,264.44,Paid,2025-10-10,0.0,
BILL_000659,SUB_00220,2025-11-01,276.28,Overdue,,0.0,
BILL_000660,SUB_00220,2025-12-01,287.13,Paid,2025-12-31,0.0,
BILL_000661,SUB_00221,2025-10-01,371.39,Paid,2025-10-20,0.0,
BILL_000662,SUB_00221,2025-11-01,337.83,Paid,2025-11-07,0.0,
BILL_000663,SUB_00221,2025-12-01,339.29,Paid,2025-12-26,40.44,Goodwill
BILL_000664,SUB_00222,2025-10-01,286.32,Paid,2025-10-28,0.0,
BILL_000665,SUB_00222,2025-11-01,245.61,Overdue,,0.0,
BILL_000666,SUB_00222,2025-12-01,287.69,Paid,2025-12-05,0.0,
BILL_000667,SUB_00223,2025-10-01,487.95,Paid,2025-10-19,0.0,
BILL_000668,SUB_00223,2025-11-01,492.28,Paid,2025-11-10,0.0,
BILL_000669,SUB_00223,2025-12-01,487.95,Overdue,,0.0,
BILL_000670,SUB_00224,2025-10-01,354.87,Overdue,,0.0,
BILL_000671,SUB_00224,2025-11-01,358.74,Overdue,,0.0,
BILL_000672,SUB_00224,2025-12-01,374.78,Paid,2025-12-17,0.0,
BILL_000673,SUB_00225,2025-10-01,324.85,Paid,2025-10-31,0.0,
BILL_000674,SUB_00225,2025-11-01,333.06,Paid,2025-11-22,0.0,
BILL_000675,SUB_00225,2025-12-01,312.09,Partial,,0.0,
BILL_000676,SUB_00226,2025-10-01,135.48,Partial,,0.0,
BILL_000677,SUB_00226,2025-11-01,170.83,Paid,2025-11-15,0.0,
BILL_000678,SUB_00226,2025-12-01,159.2,Partial,,0.0,
BILL_000679,SUB_00227,2025-10-01,96.91,Partial,,59.41,Goodwill
BILL_000680,SUB_00227,2025-11-01,93.92,Partial,,43.41,Network Issue
BILL_000681,SUB_00227,2025-12-01,80.8,Paid,2025-12-08,0.0,
BILL_000682,SUB_00228,2025-10-01,237.37,Paid,2025-10-30,72.35,Promo Credit
BILL_000683,SUB_00228,2025-11-01,260.08,Paid,2025-11-07,0.0,
BILL_000684,SUB_00228,2025-12-01,248.58,Paid,,99.55,Billing Error
BILL_000685,SUB_00229,2025-10-01,71.33,Paid,2025-10-15,0.0,
BILL_000686,SUB_00229,2025-11-01,105.23,Paid,2025-12-01,0.0,
BILL_000687,SUB_00229,2025-12-01,89.2,Overdue,,0.0,
BILL_000688,SUB_00230,2025-10-01,146.24,Paid,2025-10-27,0.0,
BILL_000689,SUB_00230,2025-11-01,178.23,Paid,2025-11-27,0.0,
BILL_000690,SUB_00230,2025-12-01,175.52,Paid,2025-12-21,0.0,
BILL_000691,SUB_00231,2025-10-01,130.02,Paid,2025-10-22,0.0,
BILL_000692,SUB_00231,2025-11-01,137.51,Paid,2025-11-14,0.0,
BILL_000693,SUB_00231,2025-12-01,141.31,Paid,2025-12-17,0.0,
BILL_000694,SUB_00232,2025-10-01,158.33,Paid,2025-10-21,0.0,
BILL_000695,SUB_00232,2025-11-01,163.15,Partial,,0.0,
BILL_000696,SUB_00232,2025-12-01,161.76,Paid,2025-12-09,54.3,Network Issue
BILL_000697,SUB_00233,2025-10-01,99.05,Paid,2025-10-27,0.0,
BILL_000698,SUB_00233,2025-11-01,126.12,Paid,2025-11-02,0.0,
BILL_000699,SUB_00233,2025-12-01,147.85,Paid,2025-12-17,0.0,
BILL_000700,SUB_00234,2025-10-01,149.07,Overdue,,0.0,
