usage_id,subscriber_id,usage_date,data_usage_gb,voice_minutes,sms_count,roaming_charges,addon_charges
USG_000387,SUB_01321,2025-12-20,41.42,406,73,25.55,5.3
USG_000388,SUB_04449,2025-10-09,4.73,355,56,7.14,106.57
USG_000389,SUB_04542,2025-10-25,5.79,288,61,6.34,14.48
USG_000390,SUB_01248,2025-12-14,10.49,124,96,31.93,6.32
USG_000391,SUB_01712,2025-10-20,33.54,492,99,16.25,4.91
USG_000392,SUB_03824,2025-11-04,9.93,348,58,31.88,20.68
USG_000393,SUB_01654,2025-12-30,15.97,300,3,4.36,10.67
USG_000394,SUB_01170,2025-11-07,9.87,59,33,22.25,6.96
USG_000395,SUB_02966,2025-09-15,3.85,195,81,0.29,39.71
USG_000396,SUB_03212,2025-12-16,7.18,112,86,15.92,4.04
USG_000397,SUB_00344,2025-12-05,13.77,117,40,2.93,0.81
USG_000398,SUB_04727,2025-10-29,7.31,489,45,32.81,6.37
USG_000399,SUB_03136,2025-11-12,6.7,274,1,89.0,1.64
USG_000400,SUB_00489,2025-12-05,17.11,426,33,36.69,29.8
USG_000401,SUB_01286,2025-10-08,26.75,147,11,34.95,2.91
USG_000402,SUB_04102,2025-10-28,13.69,344,95,17.8,1.33
USG_000403,SUB_02742,2025-12-21,10.08,175,9,29.97,21.29
USG_000404,SUB_00639,2025-11-16,13.01,476,22,18.79,4.09
USG_000405,SUB_03395,2025-11-06,5.25,160,45,12.14,10.75
USG_000406,SUB_04266,2025-10-04,4.21,457,73,21.52,15.67
USG_000407,SUB_01596,2025-10-11,7.08,93,95,20.12,9.86
USG_000408,SUB_00029,2025-12-03,2.86,476,24,7.18,36.9
USG_000409,SUB_00496,2025-11-09,8.08,377,25,21.91,10.92
USG_000410,SUB_00669,2025-10-07,14.79,376,30,23.36,17.52
USG_000411,SUB_03803,2025-12-27,9.06,135,26,8.89,28.15
USG_000412,SUB_03743,2025-10-06,16.85,103,31,66.5,5.35
USG_000413,SUB_00118,2025-12-23,3.18,316,45,40.46,11.5
USG_000414,SUB_00684,2025-09-26,11.32,398,13,22.66,11.39
USG_000415,SUB_03101,2025-09-22,4.93,471,10,14.66,42.95
USG_000416,SUB_02945,2025-12-02,34.09,489,84,24.54,8.54
USG_000417,SUB_00333,2025-11-09,19.89,314,0,10.27,15.16
USG_000418,SUB_04560,2025-12-13,5.06,438,69,29.02,91.18
USG_000419,SUB_01088,2025-09-12,23.2,434,61,30.34,0.72
USG_000420,SUB_03954,2025-10-24,2.33,317,40,1.26,11.61
USG_000421,SUB_00684,2025-11-09,9.35,459,73,14.31,3.55
USG_000422,SUB_02480,2025-12-27,4.77,140,62,17.08,47.87
USG_000423,SUB_03681,2025-09-30,19.43,391,65,0.99,37.82
USG_000424,SUB_01574,2025-10-12,2.62,203,28,10.49,6.59
USG_000425,SUB_02323,2025-12-12,6.61,295,16,10.68,13.23
USG_000426,SUB_03729,2025-09-13,4.12,269,54,8.05,6.47
USG_000427,SUB_01997,2025-11-07,7.53,481,69,2.86,19.97
USG_000428,SUB_02355,2025-09-11,5.28,257,44,26.27,16.21
USG_000429,SUB_04397,2025-10-27,3.73,440,87,2.71,11.52
USG_000430,SUB_03747,2025-12-15,12.0,89,58,13.37,27.1
USG_000431,SUB_00402,2025-09-22,680.8135590153295,357,66,8.08,1.6
USG_000432,SUB_03558,2025-11-04,7.36,161,88,14.21,5.62
USG_000433,SUB_03950,2025-09-08,10.46,6,86,39.96,22.65
USG_000434,SUB_03983,2025-10-03,7.84,194,74,49.51,2.01
USG_000435,SUB_03032,2025-09-19,7.83,166,46,1.35,5.8
USG_000436,SUB_03964,2025-11-24,5.73,441,33,29.07,11.66
USG_000437,SUB_01940,2025-09-30,17.64,280,33,50.31,1.05
USG_000438,SUB_04706,2025-10-07,10.36,137,60,7.16,6.01
USG_000439,SUB_01864,2025-11-24,4.85,175,46,2.49,3.12
USG_000440,SUB_01736,2025-09-30,4.28,255,54,8.95,9.93
USG_000441,SUB_04950,2025-10-03,5.88,214,89,55.14,0.39
USG_000442,SUB_04908,2025-12-12,16.27,190,46,60.63,6.6
USG_000443,SUB_03760,2025-12-25,9.19,205,35,22.0,29.14
USG_000444,SUB_01265,2025-11-03,8.64,92,73,0.54,13.84
USG_000445,SUB_04188,2025-09-23,10.38,294,87,2.19,16.4
USG_000446,SUB_00128,2025-10-06,15.15,416,12,7.9,13.07
USG_000447,SUB_04282,2025-12-08,,138,30,0.32,9.63
USG_000448,SUB_03411,2025-11-17,2.05,221,48,13.74,3.23
USG_000449,SUB_01800,2025-10-02,16.9,74,94,28.44,22.05
USG_000450,SUB_01241,2025-09-26,14.59,242,1,7.33,41.24
USG_000451,SUB_04765,2025-09-29,4.29,215,63,2.32,18.62
USG_000452,SUB_02879,2025-09-24,14.17,457,80,15.05,6.84
USG_000453,SUB_01541,2025-11-12,8.97,273,92,4.89,21.97
USG_000454,SUB_03770,2025-10-17,12.95,402,62,18.31,24.07
USG_000455,SUB_02115,2025-10-15,2.92,128,71,5.08,83.77
USG_000456,SUB_02439,2025-12-25,9.6,290,6,18.19,9.72
USG_000457,SUB_00568,2025-10-27,9.55,50,88,3.12,24.4
USG_000458,SUB_04721,2025-09-27,7.88,30,27,22.43,33.93
USG_000459,SUB_03087,2025-12-20,13.73,130,60,2.42,3.19
USG_000460,SUB_04377,2025-12-23,5.2,322,12,6.62,8.86
USG_000461,SUB_01140,2025-11-03,15.42,381,42,22.52,12.1
USG_000462,SUB_04526,2025-10-10,9.81,184,46,4.89,12.13
USG_000463,SUB_03027,2025-11-17,7.7,285,32,8.6,25.64
USG_000464,SUB_01043,2025-10-21,9.69,10,52,19.12,6.28
USG_000465,SUB_02938,2025-09-22,6.59,179,86,62.86,23.78
USG_000466,SUB_03833,2025-11-23,8.85,101,73,6.76,17.73
USG_000467,SUB_01108,2025-11-19,,332,83,31.55,10.74
USG_000468,SUB_00558,2025-11-14,6.65,89,99,3.2,4.83
USG_000469,SUB_02965,2025-10-13,8.34,181,41,0.06,12.3
USG_000470,SUB_00546,2025-12-02,14.94,261,62,58.68,2.26
USG_000471,SUB_02975,2025-12-15,43.62,377,57,12.25,13.36
USG_000472,SUB_03266,2025-12-29,9.86,40,48,42.07,35.38
USG_000473,SUB_00528,2025-11-24,4.97,146,59,1.55,20.46
USG_000474,SUB_00555,2025-11-26,17.12,489,18,36.37,12.17
USG_000475,SUB_02139,2025-12-27,5.84,85,81,57.76,36.9
USG_000476,SUB_03020,2025-12-19,16.27,475,43,40.2,5.86
USG_000477,SUB_00302,2025-10-30,9.88,323,78,14.94,6.01
USG_000478,SUB_02698,2025-11-19,9.32,207,9,62.39,25.38
USG_000479,SUB_04454,2025-09-17,37.32,82,43,13.58,7.83
USG_000480,SUB_03656,2025-10-06,17.81,160,40,27.8,16.55
USG_000481,SUB_04786,2025-11-29,6.95,149,90,30.78,0.47
USG_000482,SUB_01520,2025-10-11,29.55,309,82,67.99,14.22
USG_000483,SUB_00795,2025-10-27,8.18,138,56,8.71,8.72
USG_000484,SUB_03400,2025-12-15,5.22,441,46,7.19,11.64
USG_000485,SUB_03332,2025-12-11,13.58,300,66,13.0,35.12
USG_000486,SUB_02342,2025-11-03,5.73,211,21,2.78,14.82
USG_000487,SUB_01599,2025-09-30,23.14,437,2,5.41,5.87
USG_000488,SUB_00865,2025-09-23,5.35,372,30,24.82,14.24
USG_000489,SUB_03087,2025-11-30,10.33,128,95,8.42,26.27
USG_000490,SUB_02123,2025-12-05,16.68,383,10,36.84,36.82
USG_000491,SUB_04635,2025-10-03,5.91,85,50,6.54,54.32
USG_000492,SUB_00943,2025-09-20,12.91,48,8,87.24,3.54
USG_000493,SUB_01999,2026-01-04,5.47,449,60,10.64,14.36
USG_000494,SUB_01873,2025-11-16,8.79,27,3,7.47,64.62
USG_000495,SUB_02741,2025-12-14,4.61,203,67,6.03,0.03
USG_000496,SUB_04314,2025-12-13,11.99,42,13,6.38,31.46
USG_000497,SUB_01222,2025-10-10,14.41,316,19,9.15,7.87
USG_000498,SUB_01610,2025-09-17,18.53,335,49,6.71,17.4
USG_000499,SUB_00497,2025-10-16,6.75,117,31,0.27,39.94
USG_000500,SUB_03289,2025-12-10,9.41,145,56,10.34,1.45
USG_000501,SUB_04107,2025-11-26,4.75,64,16,7.03,10.64
USG_000502,SUB_04008,2025-11-13,28.97,429,21,40.82,13.51
USG_000503,SUB_03070,2025-09-10,9.39,17,84,14.69,85.62
USG_000504,SUB_00607,2025-10-22,14.41,440,41,10.26,35.39
USG_000505,SUB_03974,2025-12-26,6.37,243,59,85.63,4.04
USG_000506,SUB_03546,2025-12-27,25.42,276,34,23.07,4.44
USG_000507,SUB_00762,2025-11-16,12.24,227,17,87.2,0.35
USG_000508,SUB_03927,2025-12-05,2.72,276,22,11.73,24.8
USG_000509,SUB_02569,2025-11-21,5.32,305,58,20.07,1.75
USG_000510,SUB_04643,2025-11-26,3.6,383,81,20.2,13.15
USG_000511,SUB_02540,2025-12-28,3.26,288,55,6.01,40.88
USG_000512,SUB_03527,2025-11-13,5.28,327,81,0.56,11.2
USG_000513,SUB_04814,2025-11-14,4.22,158,44,12.76,21.08
USG_000514,SUB_00352,2025-11-07,11.39,276,29,28.31,2.19
USG_000515,SUB_03874,2025-12-19,17.49,45,56,1.34,16.48
USG_000516,SUB_03734,2025-10-16,31.55,187,52,13.85,1.3
USG_000517,SUB_01550,2025-10-10,5.56,79,38,64.87,12.4
USG_000518,SUB_04251,2025-09-08,5.55,0,66,24.17,3.54
USG_000519,SUB_00394,2025-12-20,1.99,388,17,7.34,24.43
USG_000520,SUB_03067,2025-10-21,5.22,146,60,61.24,2.22
USG_000521,SUB_04074,2025-11-14,13.09,4,88,5.22,26.45
USG_000522,SUB_00118,2026-01-03,8.95,251,96,24.93,1.26
USG_000523,SUB_04422,2025-11-07,4.83,153,1,7.5,11.11
USG_000524,SUB_04967,2025-12-14,7.78,220,37,0.48,9.9
USG_000525,SUB_01576,2025-11-22,2.16,118,0,29.01,7.12
USG_000526,SUB_00546,2025-11-16,4.39,191,24,89.93,15.48
USG_000527,SUB_00867,2025-10-29,12.32,451,71,15.36,29.99
USG_000528,SUB_02249,2025-11-01,5.03,202,31,8.28,5.46
USG_000529,SUB_00906,2025-09-27,,366,94,2.24,3.74
USG_000530,SUB_04550,2025-11-28,0.52,199,48,40.24,35.1
USG_000531,SUB_02973,2025-10-05,7.74,134,10,12.5,1.7
USG_000532,SUB_04210,2025-10-31,10.5,320,30,20.9,10.64
USG_000533,SUB_04792,2025-11-12,3.62,391,78,37.7,2.66
USG_000534,SUB_00613,2025-12-19,11.54,355,87,35.48,10.14
USG_000535,SUB_01796,2025-10-11,7.84,145,83,15.97,4.56
USG_000536,SUB_00788,2025-12-11,14.53,272,34,0.22,7.48
USG_000537,SUB_04553,2025-10-29,12.27,96,8,8.93,4.42
USG_000538,SUB_02152,2025-09-30,11.33,69,37,6.47,4.04
USG_000539,SUB_03613,2025-09-21,12.7,326,58,5.78,10.47
USG_000540,SUB_04416,2025-11-25,14.24,231,34,47.11,9.63
USG_000541,SUB_04291,2025-12-05,15.9,318,62,10.67,1.63
USG_000542,SUB_01184,2025-10-01,13.99,164,2,10.47,19.02
USG_000543,SUB_03125,2025-09-26,15.56,25,68,0.43,21.77
USG_000544,SUB_01028,2025-09-09,6.97,95,13,14.8,14.58
USG_000545,SUB_03592,2025-10-13,8.11,137,16,20.31,6.79
USG_000546,SUB_00525,2025-12-07,21.9,224,93,10.66,5.93
USG_000547,SUB_04524,2025-09-08,9.75,119,11,7.67,34.31
USG_000548,SUB_00616,2025-09-26,5.44,7,63,34.85,15.09
USG_000549,SUB_02491,2025-10-04,8.56,175,53,2.35,11.8
USG_000550,SUB_04701,2025-10-16,20.36,402,63,6.61,12.94
USG_000551,SUB_02502,2025-10-24,24.56,237,89,4.16,9.97
USG_000552,SUB_02750,2025-12-17,2.91,16,42,20.52,12.06
USG_000553,SUB_03153,2025-09-17,2.07,431,96,47.53,11.84
USG_000554,SUB_02696,2025-09-25,6.84,28,34,6.23,0.09
USG_000555,SUB_03424,2025-12-15,7.25,200,9,13.12,25.95
USG_000556,SUB_00539,2025-11-15,9.77,240,23,16.79,15.86
USG_000557,SUB_04140,2025-10-01,3.75,458,32,4.97,23.23
USG_000558,SUB_03005,2025-12-20,5.12,195,1,18.94,11.65
USG_000559,SUB_00710,2025-09-22,9.42,498,98,10.42,3.29
USG_000560,SUB_03086,2025-12-07,5.34,127,49,39.63,56.34
USG_000561,SUB_02904,2025-12-14,8.48,499,56,3.37,7.5
USG_000562,SUB_04719,2025-10-08,5.48,377,4,15.65,7.62
USG_000563,SUB_02650,2025-10-02,7.71,235,94,17.93,17.68
USG_000564,SUB_03345,2025-12-14,10.48,48,66,58.9,11.89
USG_000565,SUB_04869,2025-12-01,21.34,106,60,16.6,5.78
USG_000566,SUB_01666,2025-10-26,7.48,348,39,11.13,4.54
USG_000567,SUB_00238,2026-01-04,17.62,165,20,18.34,10.42
USG_000568,SUB_00925,2025-11-26,15.13,372,5,23.01,1.94
USG_000569,SUB_04569,2025-12-11,8.06,479,70,0.91,1.42
USG_000570,SUB_00398,2025-11-12,4.97,62,32,19.78,1.66
USG_000571,SUB_03419,2025-11-07,6.86,326,38,13.56,42.72
USG_000572,SUB_04432,2025-10-02,12.68,184,6,4.45,6.36
USG_000573,SUB_00080,2025-12-26,4.81,341,27,10.42,14.52
USG_000574,SUB_00146,2025-09-21,31.3,120,81,26.16,0.8
USG_000575,SUB_03718,2025-11-01,1.57,166,1,2.5,2.1
USG_000576,SUB_03209,2025-09-28,6.1,406,35,55.64,22.38
USG_000577,SUB_02365,2025-11-20,22.58,61,50,6.29,16.35
USG_000578,SUB_02339,2025-12-17,14.47,124,1,48.81,25.42
USG_000579,SUB_01823,2025-09-12,1.11,297,100,42.68,8.52
USG_000580,SUB_04167,2025-12-04,6.94,243,88,19.19,8.48
USG_000581,SUB_03658,2025-11-22,5.57,79,47,0.58,15.21
USG_000582,SUB_00145,2025-12-14,20.34,45,31,11.11,5.72
USG_000583,SUB_03540,2025-09-27,16.61,255,11,20.32,19.56
USG_000584,SUB_02101,2025-12-03,,316,43,2.63,3.8
USG_000585,SUB_02546,2026-01-04,1.91,496,97,0.7,19.27
USG_000586,SUB_02094,2025-11-26,8.24,30,7,1.17,8.08
USG_000587,SUB_03378,2025-10-22,1.98,330,19,69.21,10.65
USG_000588,SUB_00287,2025-12-05,5.58,274,13,21.92,8.09
USG_000589,SUB_00477,2025-09-23,22.31,249,29,1.9,0.62
USG_000590,SUB_04119,2025-10-17,2.61,285,100,100.66,24.02
USG_000591,SUB_02179,2025-11-28,8.99,387,44,2.0,28.61
USG_000592,SUB_02291,2025-12-19,4.15,456,56,7.72,0.18
USG_000593,SUB_01400,2025-12-09,7.11,98,2,5.19,16.19
USG_000594,SUB_03560,2025-12-04,5.2,193,45,0.08,5.23
USG_000595,SUB_01553,2025-12-08,21.36,68,32,4.11,0.9
USG_000596,SUB_01119,2025-12-31,12.65,20,62,46.49,12.02
USG_000597,SUB_00420,2025-12-06,8.31,224,71,4.22,11.56
USG_000598,SUB_02540,2025-10-14,5.95,277,89,30.95,20.65
USG_000599,SUB_00800,2025-11-08,10.28,97,72,31.33,10.24
USG_000600,SUB_01061,2025-09-30,12.41,278,44,1.93,6.14
USG_000601,SUB_00639,2025-10-18,14.79,374,59,14.67,5.76
USG_000602,SUB_04245,2025-10-12,17.41,444,76,8.24,25.54
USG_000603,SUB_02359,2026-01-02,9.61,440,70,13.63,6.31
USG_000604,SUB_04134,2025-09-27,5.63,35,67,35.32,12.31
USG_000605,SUB_01899,2025-09-26,10.47,230,37,33.16,4.03
USG_000606,SUB_02523,2025-12-20,5.04,134,69,2.39,2.17
USG_000607,SUB_02947,2025-10-23,9.42,232,0,26.05,0.13
USG_000608,SUB_03662,2025-12-15,21.15,326,64,4.2,2.11
USG_000609,SUB_04353,2025-10-25,1.47,375,23,38.05,39.3
USG_000610,SUB_02989,2025-12-29,7.87,9,79,17.27,13.21
USG_000611,SUB_03776,2025-12-25,9.32,186,99,12.95,3.55
USG_000612,SUB_04165,2025-11-25,16.46,122,41,19.09,1.68
USG_000613,SUB_01476,2025-12-08,15.13,32,84,84.79,0.47
USG_000614,SUB_03536,2025-11-14,9.59,419,49,48.96,6.61
USG_000615,SUB_03125,2025-10-01,20.31,268,87,8.85,2.3
USG_000616,SUB_01621,2025-11-09,5.0,392,70,3.02,19.96
USG_000617,SUB_04486,2025-09-26,1.1,313,36,27.98,16.23
USG_000618,SUB_00287,2025-10-18,4.33,209,82,15.67,8.94
USG_000619,SUB_02249,2025-10-18,3.24,56,12,25.37,3.84
USG_000620,SUB_04725,2025-11-12,3.92,337,8,16.51,16.31
USG_000621,SUB_04692,2025-09-12,4.81,427,16,6.84,28.35
USG_000622,SUB_02179,2025-09-29,7.06,447,4,20.46,3.45
USG_000623,SUB_00151,2025-10-02,7.33,54,62,36.48,1.66
USG_000624,SUB_00944,2025-10-01,5.05,50,4,7.85,62.47
USG_000625,SUB_03133,2025-11-19,4.95,328,49,25.2,6.94
USG_000626,SUB_01568,2025-11-30,3.22,250,67,33.49,15.89
USG_000627,SUB_01188,2025-11-25,2.04,359,75,3.34,72.03
USG_000628,SUB_00628,2025-10-09,7.02,25,46,4.83,6.18
USG_000629,SUB_04204,2025-10-05,8.97,310,91,22.45,36.72
USG_000630,SUB_00559,2025-09-16,6.77,6,26,50.9,54.81
USG_000631,SUB_03354,2025-11-29,18.5,251,10,25.88,0.6
USG_000632,SUB_04830,2025-11-05,4.45,410,81,7.34,9.53
USG_000633,SUB_02710,2025-09-14,11.48,184,71,3.62,32.33
USG_000634,SUB_04669,2025-12-11,16.99,480,53,38.74,3.32
USG_000635,SUB_04129,2025-12-21,4.08,188,90,36.66,41.36
USG_000636,SUB_02946,2025-09-14,9.97,421,78,37.36,6.77
USG_000637,SUB_00510,2025-10-11,7.61,270,5,33.04,12.48
USG_000638,SUB_03456,2025-12-09,5.73,36,38,1.16,1.88
USG_000639,SUB_03795,2025-09-16,6.34,483,27,5.01,39.82
USG_000640,SUB_02637,2025-11-12,,49,12,23.1,9.62
USG_000641,SUB_01096,2025-12-08,16.02,118,68,18.53,17.34
USG_000642,SUB_02721,2025-10-26,5.77,97,24,18.68,30.32
USG_000643,SUB_00005,2025-11-13,,336,31,5.51,10.08
USG_000644,SUB_03270,2025-11-18,7.97,320,22,24.76,14.4
USG_000645,SUB_04356,2025-11-17,1.33,383,71,2.68,3.96
USG_000646,SUB_04641,2025-10-30,10.83,382,13,14.35,6.67
USG_000647,SUB_04255,2025-12-14,5.98,326,73,2.01,2.95
USG_000648,SUB_01454,2025-10-22,7.14,345,58,2.84,8.17
USG_000649,SUB_02903,2025-12-05,5.75,340,54,7.1,2.93
USG_000650,SUB_03253,2025-12-29,9.6,53,21,18.54,1.02
USG_000651,SUB_00332,2025-12-17,25.76,92,70,7.8,9.94
USG_000652,SUB_03671,2025-10-28,6.84,258,43,0.01,49.71
USG_000653,SUB_04862,2025-11-30,2.42,80,68,19.03,12.66
USG_000654,SUB_00319,2025-11-22,4.59,226,45,0.8,16.6
USG_000655,SUB_00067,2025-12-31,3.94,161,70,24.25,7.68
USG_000656,SUB_00865,2025-10-18,8.68,432,47,9.95,5.67
USG_000657,SUB_02837,2025-10-29,8.35,391,81,69.92,19.88
USG_000658,SUB_02895,2025-11-01,23.97,422,92,21.14,2.58
USG_000659,SUB_00192,2025-10-18,15.82,311,30,91.63,4.19
USG_000660,SUB_02034,2025-11-18,15.96,279,27,3.32,11.06
USG_000661,SUB_03829,2025-10-25,5.4,392,70,18.1,15.6
USG_000662,SUB_01091,2026-01-03,17.58,381,32,5.25,6.9
USG_000663,SUB_02066,2025-10-23,3.05,492,57,1.91,3.21
USG_000664,SUB_00111,2025-11-03,14.2,491,50,16.32,39.68
USG_000665,SUB_01675,2025-09-07,10.22,371,4,20.65,8.22
USG_000666,SUB_02358,2025-10-13,2.18,305,2,44.06,8.4
USG_000667,SUB_02750,2025-11-12,8.85,69,38,57.38,10.9
USG_000668,SUB_02413,2025-09-07,10.27,153,28,1.43,3.62
USG_000669,SUB_02387,2025-10-04,1.33,438,40,21.37,2.58
USG_000670,SUB_03793,2025-09-09,6.01,395,88,14.55,12.72
USG_000671,SUB_04013,2025-12-21,10.34,141,70,9.9,8.1
USG_000672,SUB_03081,2025-11-11,4.95,284,73,11.82,4.12
USG_000673,SUB_02688,2026-01-03,11.29,292,19,25.97,7.35
USG_000674,SUB_02530,2025-09-19,9.67,19,58,22.59,0.72
USG_000675,SUB_01415,2025-10-22,3.0,79,17,14.39,81.29
USG_000676,SUB_04846,2025-10-10,29.95,187,74,44.63,12.99
USG_000677,SUB_01834,2025-10-08,2.91,119,32,1.47,54.47
USG_000678,SUB_04789,2025-12-19,8.11,153,11,9.47,0.24
USG_000679,SUB_01087,2025-11-19,24.15,204,72,35.34,15.78
USG_000680,SUB_03392,2026-01-02,8.23,111,93,5.09,12.09
USG_000681,SUB_04301,2025-09-16,4.16,370,41,11.62,5.31
USG_000682,SUB_02156,2025-12-17,1.13,247,22,23.02,36.33
USG_000683,SUB_03499,2025-11-08,7.3,422,88,53.93,20.29
USG_000684,SUB_00712,2025-12-05,9.53,295,12,11.73,2.95
USG_000685,SUB_04994,2025-11-22,9.52,328,38,2.92,7.08
USG_000686,SUB_04970,2025-09-11,7.19,374,73,17.32,14.52
USG_000687,SUB_01386,2025-10-25,9.89,40,99,1.14,5.3
USG_000688,SUB_00326,2025-09-14,4.85,471,98,0.79,2.3
USG_000689,SUB_02866,2025-10-19,11.19,178,55,11.45,9.44
USG_000690,SUB_02032,2025-10-30,33.74,476,15,82.83,1.77
USG_000691,SUB_03956,2025-12-27,5.02,394,29,0.41,4.72
USG_000692,SUB_03132,2025-12-11,3.75,334,77,5.01,8.45
USG_000693,SUB_03592,2026-01-03,14.28,5,81,83.55,17.04
USG_000694,SUB_03734,2025-12-15,13.28,323,48,63.36,1.2
USG_000695,SUB_01941,2025-09-13,14.3,156,67,7.28,9.67
USG_000696,SUB_01985,2025-09-12,3.13,163,69,1.27,12.32
USG_000697,SUB_01686,2025-11-18,8.9,76,41,1.23,32.44
USG_000698,SUB_03194,2025-11-10,15.02,357,28,0.3,10.05
USG_000699,SUB_04472,2025-09-26,7.6,25,86,15.48,3.9
USG_000700,SUB_02701,2025-12-09,13.82,201,57,3.54,9.64
USG_000701,SUB_01787,2025-12-12,5.38,304,73,17.03,16.02
USG_000702,SUB_01966,2025-11-10,28.76,46,28,23.8,28.0
USG_000703,SUB_01796,2025-11-01,11.32,148,100,3.66,20.0
USG_000704,SUB_02583,2025-10-27,17.2,75,16,4.89,13.06
USG_000705,SUB_04184,2025-10-20,2.1,42,60,6.95,35.23
USG_000706,SUB_00272,2025-11-19,11.68,381,6,2.54,16.2
USG_000707,SUB_01609,2025-11-16,12.12,204,33,6.56,0.49
USG_000708,SUB_04393,2025-09-17,2.87,204,64,5.03,16.99
USG_000709,SUB_03445,2025-11-01,6.86,396,89,14.96,41.29
USG_000710,SUB_02798,2025-09-23,3.61,390,17,4.57,1.57
USG_000711,SUB_03982,2025-11-07,16.08,286,25,21.14,7.83
USG_000712,SUB_00513,2025-11-08,3.83,202,83,0.81,16.01
USG_000713,SUB_03890,2025-11-19,18.28,100,71,5.27,10.77
USG_000714,SUB_02866,2025-11-24,,376,67,7.19,2.65
USG_000715,SUB_03445,2025-10-08,14.19,124,9,110.92,0.69
USG_000716,SUB_03671,2025-10-11,22.51,397,55,19.91,19.05
USG_000717,SUB_02223,2025-10-18,0.94,350,73,88.61,1.44
USG_000718,SUB_02200,2025-09-18,4.07,57,85,20.62,11.91
USG_000719,SUB_03851,2025-10-29,1.01,216,46,3.88,10.89
USG_000720,SUB_02626,2025-10-21,3.03,97,41,4.36,6.47
USG_000721,SUB_01128,2025-10-21,6.75,304,83,4.89,7.15
USG_000722,SUB_01043,2025-09-10,7.56,394,39,16.26,1.67
USG_000723,SUB_03065,2025-09-28,11.32,179,78,3.7,24.39
USG_000724,SUB_01385,2025-12-21,8.82,411,56,9.44,15.96
USG_000725,SUB_01813,2025-11-25,18.09,74,56,14.52,30.55
USG_000726,SUB_01154,2025-09-12,24.36,473,29,52.23,19.18
USG_000727,SUB_00691,2025-10-02,27.26,350,47,7.92,8.14
USG_000728,SUB_03750,2025-09-26,8.88,387,93,7.16,0.12
USG_000729,SUB_04978,2025-12-25,4.67,43,14,24.52,1.16
USG_000730,SUB_03247,2025-12-10,3.61,27,31,19.14,5.58
USG_000731,SUB_01955,2025-11-25,2.98,474,18,13.71,21.95
USG_000732,SUB_01393,2025-12-27,2.72,426,36,40.43,6.32
USG_000733,SUB_01591,2025-09-08,14.91,175,88,14.73,6.61
USG_000734,SUB_03685,2025-12-18,9.65,56,39,14.03,7.69
USG_000735,SUB_00403,2025-11-03,8.88,241,2,38.89,16.07
USG_000736,SUB_02960,2025-10-19,31.82,107,94,20.27,18.79
USG_000737,SUB_03097,2025-11-14,20.28,108,26,22.75,4.57
USG_000738,SUB_00616,2025-11-15,6.87,267,96,9.47,44.13
USG_000739,SUB_03599,2025-10-10,5.27,280,61,13.66,25.76
USG_000740,SUB_01136,2025-11-25,20.13,373,18,3.03,6.52
USG_000741,SUB_03738,2025-12-04,2.66,357,85,6.27,14.93
USG_000742,SUB_00233,2025-09-09,10.54,192,74,2.78,46.63
USG_000743,SUB_04749,2025-12-31,6.74,339,67,2.44,41.03
USG_000744,SUB_04588,2025-09-12,5.79,130,21,13.53,0.96
USG_000745,SUB_04563,2025-09-14,8.76,145,25,1.05,1.18
USG_000746,SUB_00308,2025-12-17,15.86,356,79,35.63,1.55
USG_000747,SUB_00095,2025-10-11,2.39,27,59,60.11,58.76
USG_000748,SUB_02606,2025-11-29,2.65,483,1,117.39,31.66
USG_000749,SUB_03338,2025-09-15,1.92,198,84,8.34,2.4
USG_000750,SUB_04315,2025-10-11,1.86,339,84,22.14,28.65
USG_000751,SUB_04479,2025-10-23,18.91,442,13,62.77,36.71
USG_000752,SUB_00566,2025-09-09,26.55,149,83,23.63,8.31
USG_000753,SUB_02456,2025-10-26,7.57,118,48,8.33,2.85
USG_000754,SUB_03449,2025-11-11,29.38,500,90,0.48,1.27
USG_000755,SUB_00547,2025-09-19,21.18,462,40,4.2,4.87
USG_000756,SUB_03829,2025-11-08,6.98,443,76,6.18,6.41
USG_000757,SUB_01591,2025-11-14,3.79,45,23,6.5,7.29
USG_000758,SUB_03067,2025-10-02,9.01,256,58,30.33,11.28
USG_000759,SUB_04346,2025-11-17,1.29,474,91,1.83,45.99
USG_000760,SUB_03029,2025-09-09,10.41,20,31,6.83,48.93
USG_000761,SUB_03569,2026-01-03,14.69,271,39,37.77,9.5
USG_000762,SUB_03200,2025-10-19,6.12,250,50,72.06,4.82
USG_000763,SUB_02179,2025-12-11,9.2,80,2,0.14,28.56
USG_000764,SUB_04329,2025-10-21,,350,45,33.84,0.93
USG_000765,SUB_02561,2025-10-22,4.54,320,38,28.49,35.62
USG_000766,SUB_00280,2025-10-07,12.33,500,64,23.4,6.27
USG_000767,SUB_04707,2025-10-12,15.0,415,7,27.97,13.72
USG_000768,SUB_01713,2025-11-26,8.57,131,49,27.36,9.58
USG_000769,SUB_04489,2025-12-29,25.2,417,3,14.55,42.22
USG_000770,SUB_00617,2025-11-17,3.58,485,35,2.81,39.88
USG_000771,SUB_02705,2025-10-05,23.28,77,43,36.51,5.44
USG_000772,SUB_03380,2025-12-30,0.97,201,84,13.44,0.84
USG_000773,SUB_01149,2025-09-24,15.44,44,93,3.53,23.22
USG_000774,SUB_01540,2025-10-25,7.0,266,86,4.2,2.0
